Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=2_Wax1=0.txt
Log File Name:                   LA1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            489313112
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
134000	-52.699279	135	2	1	'Z 1 1 1 1 0 1 0 	D	0.000000	100.000000	100.000000	100.000000	100.000000	12.063477	100.000000	12.063477	0.250000	0.250000	0.250000	0.250000	86.764723	
135000	-52.945855	438	2	0	'0 1 1 1 1 0 1 0 	D	3.148779	58.905241	58.905241	58.905241	58.905241	3.148779	58.905241	3.148779	0.250000	0.250000	0.250000	0.250000	82.178090	
136000	-52.692201	972	2	2	'Z 1 1 1 1 0 1 Z 	D	0.000000	59.953473	59.953473	59.953473	59.953473	5.796619	59.953473	0.000000	0.250000	0.250000	0.250000	0.250000	71.551221	
137000	-53.118676	139	2	1	'Z 1 1 1 1 0 1 1 	D	0.000000	70.776573	70.776573	70.776573	70.776573	25.565243	70.776573	70.776573	0.250000	0.250000	0.250000	0.250000	62.175402	
138000	-52.905318	747	2	1	'Z 0 0 1 0 1 1 0 	D	0.000000	30.869426	30.869426	4.346890	30.869426	4.346890	4.346890	30.869426	0.250000	0.250000	0.250000	0.250000	49.913292	
139000	-59.209902	550	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	22.409653	22.409653	22.409653	22.409653	22.409653	22.409653	22.409653	0.250000	0.250000	0.250000	0.250000	54.839050	
140000	-53.436878	336	2	1	'Z 1 1 1 1 0 1 1 	D	0.000000	100.000000	100.000000	100.000000	100.000000	10.557406	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	35.509953	
141000	-53.755528	216	2	1	'Z 1 0 1 1 0 1 1 	D	0.000000	100.000000	7.160041	100.000000	100.000000	7.160041	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	36.250669	
142000	-51.950714	404	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.099491	0.000000	0.099491	0.099491	0.099491	0.099491	0.099491	0.362515	0.091323	0.339105	0.207057	40.146374	
143000	-52.903480	430	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.225966	0.225966	0.225966	0.225966	0.225966	0.225966	0.225966	0.304313	0.240802	0.247658	0.207227	60.615547	
144000	-51.679766	104	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.184471	0.184471	0.184471	0.184471	0.184471	0.184471	0.000000	0.306152	0.248883	0.262733	0.182233	71.283967	
145000	-53.729110	383	2	1	'Z 1 1 0 1 0 1 0 	D	0.000000	94.744665	94.744665	5.992862	94.744665	5.992862	94.744665	5.992862	0.250000	0.250000	0.250000	0.250000	69.289193	
146000	-52.985760	985	2	1	'Z 1 0 1 1 0 0 1 	D	0.000000	100.000000	27.402516	100.000000	100.000000	27.402516	27.402516	100.000000	0.250000	0.250000	0.250000	0.250000	58.928634	
147000	-50.748615	850	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.099473	0.099473	0.099473	0.099473	0.099473	0.099473	0.099473	0.300996	0.215719	0.285211	0.198074	75.726672	
148000	-55.940156	394	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.174275	0.174275	0.174275	0.174275	0.174275	0.174275	0.000000	0.320279	0.249707	0.253161	0.176853	69.996732	
149000	-50.728745	296	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.115385	0.115385	0.115385	0.115385	0.115385	0.115385	0.115385	0.324959	0.227760	0.260891	0.186390	68.171387	
150000	-52.919122	96	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.125278	0.000000	0.000000	0.125278	0.125278	0.125278	0.125278	0.507098	0.000000	0.375793	0.117108	64.090974	
151000	-51.494998	475	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.096886	0.096886	0.096886	0.096886	0.096886	0.096886	0.000000	0.292130	0.244569	0.310438	0.152862	59.706787	
152000	-51.558128	580	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.098915	0.000000	0.000000	0.098915	0.098915	0.098915	0.098915	0.597683	0.000000	0.343160	0.059157	37.465036	
153000	-51.818575	104	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.228201	0.228201	0.228201	0.228201	0.228201	0.228201	0.228201	0.272700	0.245416	0.249967	0.231917	37.881419	
154000	-52.104890	651	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.106603	0.106603	0.106603	0.106603	0.106603	0.106603	0.000000	0.271649	0.201898	0.421755	0.104698	32.384608	
155000	-50.814632	159	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.075551	0.000000	0.075551	0.075551	0.075551	0.075551	0.075551	0.362829	0.040326	0.408338	0.188506	46.635930	
156000	-51.336724	713	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.093559	0.000000	0.093559	0.093559	0.093559	0.093559	0.093559	0.465200	0.033531	0.358326	0.142942	66.226877	
157000	-52.536198	63	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.173373	0.000000	0.173373	0.173373	0.173373	0.173373	0.173373	0.399536	0.094743	0.318472	0.187249	63.610536	
158000	-52.042843	301	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.132077	0.132077	0.132077	0.132077	0.132077	0.132077	0.000000	0.358484	0.244508	0.268905	0.128103	54.407428	
159000	-51.913092	743	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122885	0.122885	0.122885	0.122885	0.122885	0.122885	0.122885	0.298553	0.238013	0.254615	0.208819	38.446486	
160000	-51.931005	535	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.159198	0.159198	0.159198	0.159198	0.159198	0.159198	0.000000	0.318819	0.252896	0.275189	0.153095	31.183053	
161000	-51.373290	283	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.145303	0.145303	0.145303	0.145303	0.145303	0.145303	0.145303	0.305741	0.234787	0.257254	0.202218	38.182413	
162000	-51.299333	94	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122979	0.122979	0.122979	0.122979	0.122979	0.122979	0.122979	0.294978	0.232244	0.262595	0.210183	39.744081	
163000	-53.836874	704	2	2	'Z 1 1 Z 1 0 1 1 	D	0.000000	100.000000	100.000000	0.000000	100.000000	12.097763	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	53.101655	
164000	-51.940685	75	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.129152	0.129152	0.129152	0.129152	0.129152	0.129152	0.129152	0.332963	0.217940	0.276343	0.172754	59.148431	
165000	-52.133407	383	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.098581	0.000000	0.000000	0.098581	0.098581	0.098581	0.000000	0.606809	0.000000	0.393191	0.000000	31.969254	
166000	-51.264907	27	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.166898	0.166898	0.166898	0.166898	0.166898	0.166898	0.166898	0.267679	0.246587	0.249791	0.235943	38.209024	
167000	-53.667929	969	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.135628	0.000000	0.000000	0.135628	0.135628	0.135628	0.135628	0.569840	0.000000	0.340631	0.089529	38.893983	
168000	-50.735382	364	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.172199	0.172199	0.172199	0.172199	0.172199	0.172199	0.172199	0.298454	0.223492	0.273883	0.204171	28.035324	
169000	-51.263720	528	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.140007	0.140007	0.140007	0.140007	0.140007	0.140007	0.140007	0.308394	0.223856	0.271640	0.196110	42.876680	
170000	-52.044929	574	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.087350	0.000000	0.000000	0.087350	0.087350	0.087350	0.087350	0.478935	0.000000	0.414859	0.106205	28.635539	
171000	-50.925826	930	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.125337	0.125337	0.125337	0.125337	0.125337	0.125337	0.125337	0.262385	0.206869	0.304685	0.226061	24.891054	
172000	-51.046956	246	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.132911	0.132911	0.132911	0.132911	0.132911	0.132911	0.000000	0.348531	0.233021	0.316876	0.101573	1.333102	
173000	-52.243299	836	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.096124	0.000000	0.096124	0.096124	0.096124	0.096124	0.096124	0.322753	0.086523	0.363114	0.227610	5.939174	
174000	-52.561884	751	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.093909	0.000000	0.000000	0.000000	0.093909	0.093909	0.093909	1.000000	0.000000	0.000000	0.000000	8.660928	
175000	-53.273606	221	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.093492	0.000000	0.000000	0.093492	0.093492	0.093492	0.000000	0.257089	0.000000	0.742911	0.000000	0.134330	
176000	-53.662151	480	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.070826	0.000000	0.000000	0.070826	0.070826	0.070826	0.000000	0.486458	0.000000	0.513542	0.000000	0.827556	
177000	-51.625006	899	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.114756	0.000000	0.000000	0.114756	0.114756	0.114756	0.114756	0.502900	0.000000	0.393056	0.104044	2.334445	
178000	-53.091032	26	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.162263	0.000000	0.000000	0.162263	0.162263	0.162263	0.162263	0.573923	0.000000	0.340750	0.085327	2.316956	
179000	-53.390542	292	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.225837	0.000000	0.000000	0.225837	0.225837	0.225837	0.225837	0.565870	0.000000	0.340317	0.093812	3.055250	
180000	-52.100458	401	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.208567	0.208567	0.208567	0.208567	0.208567	0.208567	0.000000	0.340492	0.249434	0.267120	0.142955	1.153225	
181000	-52.160444	314	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.125072	0.000000	0.000000	0.000000	0.125072	0.125072	0.125072	1.000000	0.000000	0.000000	0.000000	0.276644	
182000	-52.833273	532	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.074351	0.000000	0.000000	0.074351	0.074351	0.074351	0.074351	0.378463	0.000000	0.481016	0.140521	0.617080	
183000	-53.537836	715	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.174096	0.000000	0.000000	0.174096	0.174096	0.174096	0.174096	0.615983	0.000000	0.317460	0.066557	0.408194	
184000	-55.124869	815	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.117753	0.117753	0.117753	0.117753	0.117753	0.117753	0.117753	0.272862	0.206075	0.310294	0.210770	0.803101	
185000	-59.202122	261	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.651998	1.651998	1.651998	1.651998	1.651998	1.651998	1.651998	0.250000	0.250000	0.250000	0.250000	18.075988	
186000	-52.170233	443	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.111610	0.000000	0.000000	0.000000	0.111610	0.111610	0.111610	1.000000	0.000000	0.000000	0.000000	23.476031	
187000	-52.388901	598	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.139937	0.000000	0.139937	0.139937	0.139937	0.139937	0.139937	0.454876	0.052864	0.335873	0.156388	29.452329	
188000	-53.177291	982	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.099106	0.000000	0.000000	0.000000	0.099106	0.099106	0.099106	1.000000	0.000000	0.000000	0.000000	50.205100	
189000	-53.448405	789	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.072975	0.072975	0.072975	0.072975	0.072975	0.072975	0.072975	0.160350	0.154085	0.393158	0.292407	56.834622	
190000	-50.787070	850	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.109380	0.109380	0.109380	0.109380	0.109380	0.109380	0.109380	0.309493	0.222479	0.272461	0.195567	51.162921	
191000	-52.818162	698	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.151235	0.151235	0.151235	0.151235	0.151235	0.151235	0.151235	0.305719	0.234402	0.256354	0.203525	65.946944	
192000	-53.345952	878	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.141892	0.000000	0.000000	0.141892	0.141892	0.141892	0.000000	0.598844	0.000000	0.401156	0.000000	75.428648	
193000	-53.255211	161	2	1	'0 1 1 1 1 0 Z 1 	D	14.780340	100.000000	100.000000	100.000000	100.000000	14.780340	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	84.134691	
194000	-53.372269	139	2	1	'Z 1 0 1 1 0 1 1 	D	0.000000	100.000000	15.986047	100.000000	100.000000	15.986047	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	84.046965	
195000	-52.505380	723	2	1	'Z 1 1 1 1 0 1 1 	D	0.000000	100.000000	100.000000	100.000000	100.000000	20.941224	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	90.139370	
196000	-53.640659	213	2	2	'Z 1 Z 1 1 0 1 1 	D	0.000000	100.000000	0.000000	100.000000	100.000000	12.807157	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	86.556058	
197000	-55.231077	252	2	1	'Z 0 1 1 1 0 1 1 	D	0.000000	15.547660	21.502917	21.502917	21.502917	15.547660	21.502917	21.502917	0.250000	0.250000	0.250000	0.250000	86.373017	
198000	-52.583210	474	2	2	'Z 1 1 1 1 0 1 Z 	D	0.000000	100.000000	100.000000	100.000000	100.000000	8.762510	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	91.016926	
199000	-55.551275	843	2	1	'0 1 1 1 1 Z 1 1 	D	29.576847	100.000000	100.000000	100.000000	100.000000	0.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	97.386359	
200000	-52.624595	71	2	1	'Z 1 1 1 1 0 1 1 	D	0.000000	100.000000	100.000000	100.000000	100.000000	16.977336	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	97.800724	
201000	-59.209902	815	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.810111	18.810111	18.810111	18.810111	18.810111	18.810111	18.810111	0.250000	0.250000	0.250000	0.250000	66.778896	
202000	-52.552815	854	2	1	'Z 0 1 1 0 0 1 1 	D	0.000000	6.517273	44.593138	44.593138	6.517273	6.517273	44.593138	44.593138	0.250000	0.250000	0.250000	0.250000	54.202132	
203000	-52.493408	342	2	1	'Z 1 0 0 1 1 0 0 	D	0.000000	13.994028	92.641751	92.641751	13.994028	13.994028	92.641751	92.641751	0.250000	0.250000	0.250000	0.250000	46.733494	
204000	-51.052599	927	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.090230	0.090230	0.090230	0.090230	0.090230	0.090230	0.000000	0.299780	0.250048	0.315822	0.134350	56.072094	
205000	-52.296556	919	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.193553	0.000000	0.193553	0.193553	0.193553	0.193553	0.193553	0.358114	0.132216	0.302575	0.207095	52.640589	
206000	-52.253737	502	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.219690	0.219690	0.219690	0.219690	0.219690	0.219690	0.219690	0.263521	0.247871	0.249264	0.239344	43.854123	
207000	-54.190708	765	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.158824	0.000000	0.000000	0.158824	0.158824	0.158824	0.158824	0.561792	0.000000	0.343713	0.094495	53.858969	
208000	-50.637476	199	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.133267	0.133267	0.133267	0.133267	0.133267	0.133267	0.133267	0.304142	0.223181	0.277751	0.194925	38.685998	
209000	-51.622886	23	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.165953	0.000000	0.165953	0.165953	0.165953	0.165953	0.165953	0.421095	0.057446	0.348288	0.173171	61.462827	
210000	-52.113993	875	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.260300	0.260300	0.260300	0.260300	0.260300	0.260300	0.260300	0.262713	0.248085	0.249237	0.239965	64.669798	
211000	-52.634830	612	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.112439	0.000000	0.000000	0.112439	0.112439	0.112439	0.000000	0.583348	0.000000	0.416652	0.000000	56.837809	
212000	-51.951754	368	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.181954	0.000000	0.000000	0.181954	0.181954	0.181954	0.181954	0.551870	0.000000	0.351276	0.096854	75.142637	
213000	-51.059244	615	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.088724	0.088724	0.088724	0.088724	0.088724	0.088724	0.088724	0.311426	0.195774	0.319108	0.173692	87.209216	
214000	-52.165651	63	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122744	0.122744	0.122744	0.122744	0.122744	0.122744	0.122744	0.292397	0.229492	0.269212	0.208899	80.373999	
215000	-52.283306	74	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.196904	0.196904	0.196904	0.196904	0.196904	0.196904	0.196904	0.306588	0.239887	0.249175	0.204350	69.368537	
216000	-51.954412	664	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.116168	0.000000	0.000000	0.116168	0.116168	0.116168	0.000000	0.618622	0.000000	0.381378	0.000000	57.691788	
217000	-52.044344	934	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.108194	0.000000	0.000000	0.108194	0.108194	0.108194	0.108194	0.494445	0.000000	0.376305	0.129251	58.052609	
218000	-54.657615	763	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.114691	0.000000	0.000000	0.000000	0.114691	0.114691	0.114691	1.000000	0.000000	0.000000	0.000000	51.270223	
219000	-59.209902	645	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.779193	8.779193	8.779193	8.779193	8.779193	8.779193	8.779193	0.250000	0.250000	0.250000	0.250000	62.015528	
220000	-59.209902	408	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	47.159073	47.159073	47.159073	47.159073	47.159073	47.159073	47.159073	0.250000	0.250000	0.250000	0.250000	71.417969	
221000	-51.671698	523	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.204468	0.204468	0.204468	0.204468	0.204468	0.204468	0.204468	0.270383	0.246157	0.249624	0.233835	63.466506	
222000	-53.263651	382	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.145565	0.000000	0.000000	0.145565	0.145565	0.145565	0.000000	0.650889	0.000000	0.349111	0.000000	77.150879	
223000	-56.775083	372	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.237222	0.000000	0.000000	0.237222	0.237222	0.237222	0.000000	0.685104	0.000000	0.314896	0.000000	87.379208	
224000	-52.983350	148	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.121804	0.121804	0.121804	0.121804	0.121804	0.121804	0.000000	0.286383	0.231841	0.348984	0.132791	87.040445	
225000	-52.492301	604	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.180959	0.000000	0.000000	0.000000	0.180959	0.180959	0.180959	1.000000	0.000000	0.000000	0.000000	98.553532	
226000	-51.804089	615	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.095390	0.000000	0.000000	0.095390	0.095390	0.095390	0.095390	0.546242	0.000000	0.373993	0.079765	82.903000	
227000	-52.121662	756	2	1	'Z 0 1 0 0 0 0 1 	D	0.000000	24.488030	100.000000	24.488030	24.488030	24.488030	24.488030	100.000000	0.250000	0.250000	0.250000	0.250000	87.967615	
228000	-53.705332	295	2	1	'Z 0 1 1 0 0 0 1 	D	0.000000	35.321462	74.237965	74.237965	35.321462	35.321462	35.321462	74.237965	0.250000	0.250000	0.250000	0.250000	81.572073	
229000	-52.777780	129	2	1	'Z 0 1 1 0 0 1 1 	D	0.000000	0.594197	4.480226	4.480226	0.594197	0.594197	4.480226	4.480226	0.250000	0.250000	0.250000	0.250000	81.885791	
230000	-52.509267	301	2	1	'Z 0 0 0 0 1 0 0 	D	0.000000	100.000000	100.000000	100.000000	100.000000	22.975841	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	64.013599	
231000	-56.696501	978	2	2	'Z 0 0 0 0 1 0 Z 	D	0.000000	100.000000	100.000000	100.000000	100.000000	24.905086	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	62.958912	
232000	-52.511251	869	2	1	'Z 1 1 1 1 0 1 1 	D	0.000000	28.511845	28.511845	28.511845	28.511845	6.601141	28.511845	28.511845	0.250000	0.250000	0.250000	0.250000	71.404507	
233000	-54.401960	413	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.035536	0.035536	0.035536	0.035536	0.035536	0.035536	0.035536	0.054398	0.071511	0.510711	0.363380	90.382187	
234000	-53.724211	28	2	0	'0 0 1 1 0 0 1 1 	D	3.280229	3.280229	45.622056	45.622056	3.280229	3.280229	45.622056	45.622056	0.250000	0.250000	0.250000	0.250000	87.512673	
235000	-52.746584	91	2	3	'Z 0 1 1 Z 0 1 Z 	D	0.000000	2.999258	44.756472	44.756472	0.000000	2.999258	44.756472	0.000000	0.250000	0.250000	0.250000	0.250000	69.169651	
236000	-52.306548	652	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.128984	0.128984	0.128984	0.128984	0.128984	0.128984	0.128984	0.290641	0.234356	0.261165	0.213838	73.022573	
237000	-52.111153	712	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.159827	0.000000	0.159827	0.159827	0.159827	0.159827	0.159827	0.383402	0.106725	0.314312	0.195561	74.399466	
238000	-51.178100	884	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.111743	0.000000	0.111743	0.111743	0.111743	0.111743	0.111743	0.361744	0.067369	0.368761	0.202126	80.624756	
239000	-52.205778	382	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.067359	0.000000	0.067359	0.067359	0.067359	0.067359	0.067359	0.199430	0.048581	0.471791	0.280198	86.308416	
240000	-51.336288	591	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.111008	0.000000	0.111008	0.111008	0.111008	0.111008	0.111008	0.370479	0.064594	0.366507	0.198420	87.643775	
241000	-52.227142	930	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.169778	0.000000	0.000000	0.000000	0.169778	0.169778	0.169778	1.000000	0.000000	0.000000	0.000000	95.904960	
242000	-51.510222	335	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.118959	0.118959	0.118959	0.118959	0.118959	0.118959	0.118959	0.274395	0.228418	0.285220	0.211967	84.677260	
243000	-55.358452	357	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.378400	0.378400	0.378400	0.378400	0.378400	0.378400	0.378400	0.254874	0.249414	0.249547	0.246165	78.757617	
244000	-51.252281	681	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.090113	0.090113	0.090113	0.090113	0.090113	0.090113	0.000000	0.387781	0.221547	0.319814	0.070857	95.167550	
245000	-52.001154	924	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.133934	0.000000	0.133934	0.133934	0.133934	0.133934	0.133934	0.441555	0.061235	0.332510	0.164701	82.779357	
246000	-52.070017	751	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.129598	0.000000	0.000000	0.129598	0.129598	0.129598	0.000000	0.574514	0.000000	0.425486	0.000000	96.761988	
247000	-51.957268	314	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.115965	0.000000	0.000000	0.000000	0.115965	0.115965	0.115965	1.000000	0.000000	0.000000	0.000000	97.012838	
248000	-52.632048	882	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.226065	0.226065	0.226065	0.226065	0.226065	0.226065	0.226065	0.276400	0.245684	0.248877	0.229040	79.240368	
249000	-51.168313	830	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.124807	0.124807	0.124807	0.124807	0.124807	0.124807	0.124807	0.333648	0.218142	0.274527	0.173683	82.077976	
250000	-50.953051	439	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.076944	0.000000	0.076944	0.076944	0.076944	0.076944	0.076944	0.318252	0.043170	0.432511	0.206068	84.695273	
251000	-50.958837	866	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.128398	0.128398	0.128398	0.128398	0.128398	0.128398	0.000000	0.317315	0.247314	0.283107	0.152265	71.753767	
252000	-51.466038	712	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.124427	0.000000	0.124427	0.124427	0.124427	0.124427	0.124427	0.375504	0.093368	0.330909	0.200219	62.729928	
253000	-51.899834	923	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.132419	0.132419	0.132419	0.132419	0.132419	0.132419	0.132419	0.318219	0.231034	0.259272	0.191476	62.221161	
254000	-50.942051	673	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.125258	0.125258	0.125258	0.125258	0.125258	0.125258	0.000000	0.336393	0.247444	0.281675	0.134488	67.017260	
255000	-51.410427	59	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.160766	0.160766	0.160766	0.160766	0.160766	0.160766	0.160766	0.329343	0.230126	0.254900	0.185630	43.265124	
256000	-52.546996	606	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.093387	0.000000	0.000000	0.093387	0.093387	0.093387	0.093387	0.568876	0.000000	0.354086	0.077037	47.306309	
257000	-51.889315	743	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.110187	0.110187	0.110187	0.110187	0.110187	0.110187	0.110187	0.296448	0.234890	0.260232	0.208430	42.696633	
258000	-52.786997	349	2	1	'Z 0 0 1 0 0 0 1 	D	0.000000	4.283397	4.283397	15.737579	4.283397	4.283397	4.283397	15.737579	0.250000	0.250000	0.250000	0.250000	23.914642	
259000	-53.831344	72	2	1	'Z 1 1 1 1 0 0 1 	D	0.000000	31.972810	31.972810	31.972810	31.972810	14.063141	14.063141	31.972810	0.250000	0.250000	0.250000	0.250000	44.435374	
260000	-53.030707	510	2	1	'1 0 0 0 0 1 Z 0 	D	1.982109	29.734568	29.734568	29.734568	29.734568	1.982109	0.000000	29.734568	0.250000	0.250000	0.250000	0.250000	47.305097	
261000	-55.106559	878	2	1	'1 0 0 0 0 Z 0 1 	D	25.526121	99.594775	99.594775	99.594775	99.594775	0.000000	99.594775	25.526121	0.250000	0.250000	0.250000	0.250000	56.077591	
262000	-52.564695	716	2	1	'Z 0 0 0 0 1 0 1 	D	0.000000	22.599536	22.599536	22.599536	22.599536	2.335847	22.599536	2.335847	0.250000	0.250000	0.250000	0.250000	54.900314	
263000	-53.167247	872	2	1	'0 1 1 1 1 0 Z 1 	D	14.222093	100.000000	100.000000	100.000000	100.000000	14.222093	0.000000	100.000000	0.250000	0.250000	0.250000	0.250000	50.238267	
