Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=0_Wax1=2.txt
Log File Name:                   LA1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1026183720
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
135000	-61.720845	208	2	1	'0 0 1 Z 0 0 0 0 	D	11.726128	11.726128	39.510844	0.000000	11.726128	11.726128	11.726128	11.726128	0.250000	0.250000	0.250000	0.250000	57.335826	
136000	-64.342325	674	2	1	'0 0 1 Z 0 0 0 0 	D	2.435162	2.435162	25.961600	0.000000	2.435162	2.435162	2.435162	2.435162	0.250000	0.250000	0.250000	0.250000	62.535129	
137000	-56.559569	179	2	2	'0 0 1 Z Z 1 1 1 	D	4.420367	4.420367	55.470465	0.000000	0.000000	55.470465	55.470465	55.470465	0.250000	0.250000	0.250000	0.250000	50.985653	
138000	-56.002832	326	2	2	'0 0 1 Z Z 1 1 1 	D	4.559728	4.559728	48.524593	0.000000	0.000000	48.524593	48.524593	48.524593	0.250000	0.250000	0.250000	0.250000	77.608362	
139000	-56.072057	501	2	1	'0 0 1 0 1 0 Z 1 	D	8.321145	8.321145	35.085230	8.321145	35.085230	8.321145	0.000000	35.085230	0.250000	0.250000	0.250000	0.250000	73.277480	
140000	-56.692648	641	2	1	'0 0 1 0 1 0 1 Z 	D	29.028478	29.028478	100.000000	29.028478	100.000000	29.028478	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	74.353365	
141000	-56.042895	93	2	0	'0 0 1 0 1 0 1 0 	D	22.547848	22.547848	100.000000	22.547848	100.000000	22.547848	100.000000	22.547848	0.250000	0.250000	0.250000	0.250000	77.833999	
142000	-56.448006	742	2	2	'0 0 1 0 1 Z Z 0 	D	10.055886	10.055886	51.975272	10.055886	51.975272	0.000000	0.000000	10.055886	0.250000	0.250000	0.250000	0.250000	78.503533	
143000	-56.178888	772	2	1	'0 0 1 0 1 Z 0 0 	D	6.082574	6.082574	33.129879	6.082574	33.129879	0.000000	6.082574	6.082574	0.250000	0.250000	0.250000	0.250000	70.535363	
144000	-56.459271	546	2	2	'0 0 1 0 1 Z 1 Z 	D	14.771848	14.771848	59.893444	14.771848	59.893444	0.000000	59.893444	0.000000	0.250000	0.250000	0.250000	0.250000	73.220650	
145000	-63.632849	592	2	1	'1 Z 1 0 0 0 1 1 	D	86.593127	0.000000	86.593127	39.557373	39.557373	39.557373	86.593127	86.593127	0.250000	0.250000	0.250000	0.250000	84.728343	
146000	-58.327463	134	2	0	'0 0 0 1 1 1 1 1 	D	12.462840	12.462840	12.462840	100.000000	100.000000	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	73.184732	
147000	-65.174096	375	1	1	'0 Z 0 0 0 0 0 0 	D	23.543861	0.000000	23.543861	23.543861	23.543861	23.543861	23.543861	23.543861	0.250000	0.250000	0.250000	0.250000	85.443275	
148000	-56.780078	323	2	0	'1 1 0 0 0 0 0 0 	D	6.272887	6.272887	38.292951	38.292951	38.292951	38.292951	38.292951	38.292951	0.250000	0.250000	0.250000	0.250000	99.603436	
149000	-56.817498	734	2	2	'1 Z 0 0 Z 0 0 0 	D	4.250816	0.000000	26.441478	26.441478	0.000000	26.441478	26.441478	26.441478	0.250000	0.250000	0.250000	0.250000	87.537508	
150000	-56.834204	29	2	0	'1 1 0 0 0 0 0 0 	D	4.045346	4.045346	17.836527	17.836527	17.836527	17.836527	17.836527	17.836527	0.250000	0.250000	0.250000	0.250000	63.810297	
151000	-56.656330	853	2	0	'1 1 0 0 0 0 0 0 	D	15.700845	15.700845	78.069790	78.069790	78.069790	78.069790	78.069790	78.069790	0.250000	0.250000	0.250000	0.250000	51.060095	
152000	-57.642404	289	2	0	'1 1 0 0 0 0 0 0 	D	5.746597	5.746597	20.395365	20.395365	20.395365	20.395365	20.395365	20.395365	0.250000	0.250000	0.250000	0.250000	38.018124	
153000	-55.691677	509	2	0	'1 1 0 0 0 0 0 0 	D	1.413192	1.413192	5.705472	5.705472	5.705472	5.705472	5.705472	5.705472	0.250000	0.250000	0.250000	0.250000	14.986462	
154000	-56.555574	211	2	0	'0 0 1 0 1 1 0 1 	D	1.146369	1.146369	4.602323	1.146369	4.602323	4.602323	1.146369	4.602323	0.250000	0.250000	0.250000	0.250000	4.528357	
155000	-57.923395	305	2	1	'0 0 1 Z 1 1 0 1 	D	7.980994	7.980994	21.457577	0.000000	21.457577	21.457577	7.980994	21.457577	0.250000	0.250000	0.250000	0.250000	32.018298	
156000	-56.687844	853	2	0	'0 0 1 0 1 1 0 1 	D	2.668859	2.668859	12.810946	2.668859	12.810946	12.810946	2.668859	12.810946	0.250000	0.250000	0.250000	0.250000	22.168545	
157000	-57.080486	619	2	2	'0 0 1 Z 1 1 Z 1 	D	9.915667	9.915667	68.017345	0.000000	68.017345	68.017345	0.000000	68.017345	0.250000	0.250000	0.250000	0.250000	18.615148	
158000	-56.457379	552	2	1	'0 0 1 Z 1 1 0 1 	D	1.720853	1.720853	6.368864	0.000000	6.368864	6.368864	1.720853	6.368864	0.250000	0.250000	0.250000	0.250000	41.375012	
159000	-56.347181	646	2	0	'0 0 1 0 1 0 1 1 	I	2.153303	2.153303	7.309253	2.153303	7.309253	2.153303	7.309253	7.309253	0.250000	0.250000	0.250000	0.250000	37.392377	
160000	-56.422007	319	2	0	'0 0 1 1 1 0 1 1 	D	4.619872	4.619872	23.417408	23.417408	23.417408	4.619872	23.417408	23.417408	0.250000	0.250000	0.250000	0.250000	26.311316	
161000	-55.604806	790	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	0.678674	0.678674	0.678674	2.262326	2.262326	2.262326	2.262326	0.250001	0.250000	0.250000	0.250000	26.509316	
162000	-55.897651	814	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	0.989674	0.989674	0.989674	3.296254	3.296254	3.296254	3.296254	0.250000	0.250000	0.250000	0.250000	16.507367	
163000	-56.557732	479	1	1	'0 0 0 0 0 0 0 Z 	D	0.038377	0.038377	0.038377	0.038377	0.038377	0.038377	0.038377	0.000000	0.337554	0.288299	0.268471	0.105676	1.976325	
164000	-54.171194	893	1	2	'0 0 0 0 0 0 Z Z 	D	0.040891	0.040891	0.040891	0.040891	0.040891	0.040891	0.000000	0.000000	0.508637	0.312663	0.178700	0.000000	0.931189	
165000	-58.238460	579	1	1	'0 0 0 0 Z 0 0 0 	D	0.067610	0.067610	0.067610	0.067610	0.000000	0.067610	0.067610	0.067610	0.609352	0.318309	0.005715	0.066623	9.808040	
166000	-55.160035	540	1	0	'0 0 0 0 0 0 0 0 	I	0.060670	0.060670	0.060670	0.060670	0.060670	0.060670	0.060670	0.060670	0.379861	0.249451	0.223752	0.146936	11.052818	
167000	-56.240204	564	1	2	'0 0 0 0 0 Z 0 Z 	D	0.073311	0.073311	0.073311	0.073311	0.073311	0.000000	0.073311	0.000000	0.371403	0.425390	0.046937	0.156270	0.219675	
168000	-56.323251	794	1	1	'0 0 0 0 0 Z 0 0 	D	0.053707	0.053707	0.053707	0.053707	0.053707	0.000000	0.053707	0.053707	0.343666	0.404720	0.049758	0.201856	0.220403	
169000	-55.317240	161	1	2	'0 0 0 0 0 0 Z Z 	D	0.060826	0.060826	0.060826	0.060826	0.060826	0.060826	0.000000	0.000000	0.464379	0.282872	0.252749	0.000000	0.092412	
170000	-56.022955	793	1	2	'0 0 0 0 0 0 Z Z 	D	0.080090	0.080090	0.080090	0.080090	0.080090	0.080090	0.000000	0.000000	0.430607	0.306671	0.262722	0.000000	2.716409	
171000	-54.780213	136	1	1	'0 0 0 0 0 0 0 Z 	D	0.059356	0.059356	0.059356	0.059356	0.059356	0.059356	0.059356	0.000000	0.337358	0.270276	0.258272	0.134093	15.619213	
172000	-55.957433	690	1	1	'0 0 Z 0 0 0 0 0 	D	0.108084	0.108084	0.000000	0.108084	0.108084	0.108084	0.108084	0.108084	0.458158	0.047555	0.339509	0.154779	18.758957	
173000	-56.318337	120	1	3	'0 0 0 0 0 Z Z Z 	D	0.058426	0.058426	0.058426	0.058426	0.058426	0.000000	0.000000	0.000000	0.494785	0.471745	0.033470	0.000000	2.145314	
174000	-56.374771	124	1	1	'0 0 0 0 0 0 0 Z 	D	0.051433	0.051433	0.051433	0.051433	0.051433	0.051433	0.051433	0.000000	0.397948	0.251826	0.262298	0.087928	4.790299	
175000	-56.197440	596	1	2	'0 0 0 0 0 Z 0 Z 	D	0.058059	0.058059	0.058059	0.058059	0.058059	0.000000	0.058059	0.000000	0.406345	0.474978	0.014269	0.104407	0.343785	
176000	-56.264678	129	1	2	'0 0 0 0 0 0 Z Z 	D	0.030001	0.030001	0.030001	0.030001	0.030001	0.030001	0.000000	0.000000	0.428400	0.355784	0.215816	0.000000	2.453127	
177000	-56.294905	966	1	0	'0 0 0 0 0 0 0 0 	I	0.049976	0.049976	0.049976	0.049976	0.049976	0.049976	0.049976	0.049976	0.359904	0.273319	0.208464	0.158312	0.121680	
178000	-54.274562	666	1	1	'0 0 0 0 0 0 0 Z 	D	0.047566	0.047566	0.047566	0.047566	0.047566	0.047566	0.047566	0.000000	0.454277	0.247159	0.242957	0.055608	6.278637	
179000	-55.852316	493	2	0	'1 1 1 0 0 0 0 0 	D	0.063711	0.063711	0.063711	0.448235	0.448235	0.448235	0.448235	0.448235	0.258186	0.242796	0.252810	0.246207	1.737283	
180000	-56.037060	418	1	3	'0 0 0 0 0 Z Z Z 	D	0.060170	0.060170	0.060170	0.060170	0.060170	0.000000	0.000000	0.000000	0.519226	0.439090	0.041683	0.000000	4.807212	
181000	-58.675299	666	1	2	'0 0 Z 0 0 Z 0 0 	D	0.069971	0.069971	0.000000	0.069971	0.069971	0.000000	0.069971	0.069971	0.714449	0.039088	0.113688	0.132775	13.931863	
182000	-60.029694	311	1	2	'0 0 Z Z 0 0 0 0 	D	0.102754	0.102754	0.000000	0.000000	0.102754	0.102754	0.102754	0.102754	0.340134	0.000000	0.488485	0.171382	23.809130	
183000	-54.894435	247	1	1	'0 0 0 0 0 0 0 Z 	D	0.045579	0.045579	0.045579	0.045579	0.045579	0.045579	0.045579	0.000000	0.416382	0.284337	0.226693	0.072587	38.814578	
184000	-55.709857	238	1	0	'0 0 0 0 0 0 0 0 	I	0.071777	0.071777	0.071777	0.071777	0.071777	0.071777	0.071777	0.071777	0.408173	0.208238	0.254004	0.129586	24.974300	
185000	-57.390042	250	1	1	'0 0 0 0 0 Z 0 0 	D	0.078442	0.078442	0.078442	0.078442	0.078442	0.000000	0.078442	0.078442	0.351468	0.365417	0.090842	0.192273	24.281220	
186000	-57.776009	522	1	1	'0 0 Z 0 0 0 0 0 	D	0.039657	0.039657	0.000000	0.039657	0.039657	0.039657	0.039657	0.039657	0.481752	0.024335	0.303470	0.190443	24.762550	
187000	-58.690284	239	1	1	'0 0 0 Z 0 0 0 0 	D	0.050226	0.050226	0.050226	0.000000	0.050226	0.050226	0.050226	0.050226	0.250458	0.026769	0.429722	0.293051	25.914013	
188000	-55.369366	816	1	1	'0 0 Z 0 0 0 0 0 	D	0.066931	0.066931	0.000000	0.066931	0.066931	0.066931	0.066931	0.066931	0.548693	0.018694	0.300686	0.131927	30.834378	
189000	-59.157177	97	1	0	'0 0 0 0 0 0 0 0 	I	0.036207	0.036207	0.036207	0.036207	0.036207	0.036207	0.036207	0.036207	0.368281	0.249150	0.228193	0.154377	38.157462	
190000	-57.086697	633	1	0	'0 0 0 0 0 0 0 0 	I	0.118682	0.118682	0.118682	0.118682	0.118682	0.118682	0.118682	0.118682	0.304256	0.239126	0.255674	0.200944	29.713066	
191000	-55.697576	970	1	2	'0 0 0 0 0 0 Z Z 	D	0.057530	0.057530	0.057530	0.057530	0.057530	0.057530	0.000000	0.000000	0.494245	0.276364	0.229391	0.000000	43.813149	
192000	-55.301971	85	1	1	'0 0 0 0 0 0 0 Z 	D	0.062610	0.062610	0.062610	0.062610	0.062610	0.062610	0.062610	0.000000	0.358013	0.255211	0.276681	0.110095	47.114708	
193000	-58.209378	847	1	1	'0 0 0 0 0 Z 0 0 	D	0.083440	0.083440	0.083440	0.083440	0.083440	0.000000	0.083440	0.083440	0.392670	0.369399	0.078054	0.159876	44.373886	
194000	-55.453021	247	1	1	'0 0 0 0 0 0 Z 0 	D	0.040678	0.040678	0.040678	0.040678	0.040678	0.040678	0.000000	0.040678	0.476060	0.335410	0.161883	0.026647	68.175047	
195000	-54.417204	929	1	2	'0 0 0 0 0 0 Z Z 	D	0.097712	0.097712	0.097712	0.097712	0.097712	0.097712	0.000000	0.000000	0.422108	0.315882	0.262010	0.000000	70.024850	
196000	-58.729965	59	1	3	'0 0 Z Z 0 0 Z 0 	D	0.046765	0.046765	0.000000	0.000000	0.046765	0.046765	0.000000	0.046765	0.428130	0.000000	0.467282	0.104587	68.941636	
197000	-56.470513	307	1	1	'0 0 0 0 0 Z 0 0 	D	0.078996	0.078996	0.078996	0.078996	0.078996	0.000000	0.078996	0.078996	0.344919	0.382154	0.072880	0.200047	82.377664	
198000	-56.840662	464	1	4	'0 0 Z 0 0 Z Z Z 	D	0.061995	0.061995	0.000000	0.061995	0.061995	0.000000	0.000000	0.000000	0.939829	0.000000	0.060171	0.000000	81.865519	
199000	-54.831190	174	1	1	'0 0 0 0 0 0 Z 0 	D	0.053657	0.053657	0.053657	0.053657	0.053657	0.053657	0.000000	0.053657	0.406682	0.279094	0.233401	0.080822	61.514570	
200000	-56.476710	817	1	2	'0 0 0 0 0 Z 0 Z 	D	0.079818	0.079818	0.079818	0.079818	0.079818	0.000000	0.079818	0.000000	0.357435	0.403389	0.059132	0.180043	79.803089	
201000	-56.027802	602	1	3	'0 0 0 0 0 Z Z Z 	D	0.059887	0.059887	0.059887	0.059887	0.059887	0.000000	0.000000	0.000000	0.537929	0.420666	0.041405	0.000000	82.786382	
202000	-55.520503	366	1	0	'0 0 0 0 0 0 0 0 	I	0.065097	0.065097	0.065097	0.065097	0.065097	0.065097	0.065097	0.065097	0.429192	0.217219	0.234770	0.118819	82.508954	
203000	-57.172422	773	1	0	'0 0 0 0 0 0 0 0 	I	0.075509	0.075509	0.075509	0.075509	0.075509	0.075509	0.075509	0.075509	0.369092	0.235178	0.241715	0.154016	68.672212	
204000	-56.761417	799	1	1	'0 0 0 0 0 Z 0 0 	D	0.087364	0.087364	0.087364	0.087364	0.087364	0.000000	0.087364	0.087364	0.399588	0.391109	0.054266	0.155038	51.020257	
205000	-55.260305	619	1	2	'0 0 0 0 0 0 Z Z 	D	0.040802	0.040802	0.040802	0.040802	0.040802	0.040802	0.000000	0.000000	0.446796	0.330746	0.222459	0.000000	23.852013	
206000	-58.498863	977	1	1	'0 0 0 Z 0 0 0 0 	D	0.053403	0.053403	0.053403	0.000000	0.053403	0.053403	0.053403	0.053403	0.294184	0.035566	0.399290	0.270960	42.700656	
207000	-55.723914	843	1	1	'0 0 0 0 0 0 0 Z 	D	0.107623	0.107623	0.107623	0.107623	0.107623	0.107623	0.107623	0.000000	0.356995	0.247984	0.277613	0.117409	49.036406	
208000	-54.904382	657	1	2	'0 0 0 0 0 0 Z Z 	D	0.036801	0.036801	0.036801	0.036801	0.036801	0.036801	0.000000	0.000000	0.552930	0.254058	0.193012	0.000000	32.675816	
209000	-55.695738	420	1	1	'0 0 0 0 0 0 Z 0 	D	0.063415	0.063415	0.063415	0.063415	0.063415	0.063415	0.000000	0.063415	0.431623	0.284800	0.216726	0.066851	24.012621	
210000	-54.376638	156	1	1	'0 0 0 0 0 0 0 Z 	D	0.053777	0.053777	0.053777	0.053777	0.053777	0.053777	0.053777	0.000000	0.434321	0.256752	0.250835	0.058092	0.212512	
211000	-57.244701	103	1	3	'0 0 0 0 0 Z Z Z 	D	0.049654	0.049654	0.049654	0.049654	0.049654	0.000000	0.000000	0.000000	0.377083	0.608516	0.014401	0.000000	0.619994	
212000	-55.543012	978	1	3	'0 0 0 0 0 Z Z Z 	D	0.062459	0.062459	0.062459	0.062459	0.062459	0.000000	0.000000	0.000000	0.414773	0.522073	0.063155	0.000000	0.514943	
213000	-56.568198	91	1	0	'0 0 0 0 0 0 0 0 	I	0.112791	0.112791	0.112791	0.112791	0.112791	0.112791	0.112791	0.112791	0.345086	0.230230	0.254734	0.169950	0.255006	
214000	-56.342004	850	1	1	'0 0 0 0 0 0 Z 0 	D	0.062977	0.062977	0.062977	0.062977	0.062977	0.062977	0.000000	0.062977	0.441935	0.247678	0.238247	0.072140	5.219016	
215000	-56.739619	142	1	1	'0 0 Z 0 0 0 0 0 	D	0.034345	0.034345	0.000000	0.034345	0.034345	0.034345	0.034345	0.034345	0.573473	0.017774	0.259010	0.149744	0.731157	
216000	-54.763324	978	1	0	'0 0 0 0 0 0 0 0 	I	0.056270	0.056270	0.056270	0.056270	0.056270	0.056270	0.056270	0.056270	0.358286	0.233363	0.247286	0.161065	0.441330	
217000	-55.249472	506	1	1	'0 0 Z 0 0 0 0 0 	D	0.079888	0.079888	0.000000	0.079888	0.079888	0.079888	0.079888	0.079888	0.436387	0.051955	0.344801	0.166858	0.243220	
218000	-54.698917	640	1	1	'0 0 0 0 0 0 0 Z 	D	0.038297	0.038297	0.038297	0.038297	0.038297	0.038297	0.038297	0.000000	0.384215	0.242186	0.294293	0.079306	0.215357	
219000	-55.516498	292	1	2	'0 0 0 0 0 0 Z Z 	D	0.067340	0.067340	0.067340	0.067340	0.067340	0.067340	0.000000	0.000000	0.412025	0.320346	0.267629	0.000000	0.994029	
220000	-55.933820	419	1	2	'0 0 0 0 0 Z 0 Z 	D	0.062292	0.062292	0.062292	0.062292	0.062292	0.000000	0.062292	0.000000	0.364443	0.460266	0.023359	0.151932	1.773320	
221000	-54.894971	502	1	1	'0 0 0 0 0 0 0 Z 	D	0.053379	0.053379	0.053379	0.053379	0.053379	0.053379	0.053379	0.000000	0.339931	0.252304	0.293666	0.114099	0.271503	
222000	-57.452044	649	1	2	'0 0 0 0 0 0 Z Z 	D	0.036856	0.036856	0.036856	0.036856	0.036856	0.036856	0.000000	0.000000	0.448406	0.314204	0.237390	0.000000	0.907317	
223000	-56.754957	668	1	1	'0 0 0 0 0 0 Z 0 	D	0.094491	0.094491	0.094491	0.094491	0.094491	0.094491	0.000000	0.094491	0.443650	0.271318	0.221033	0.063999	3.271833	
224000	-54.846273	357	1	0	'0 0 0 0 0 0 0 0 	I	0.082494	0.082494	0.082494	0.082494	0.082494	0.082494	0.082494	0.082494	0.338292	0.229806	0.257190	0.174713	1.685212	
225000	-57.546391	94	1	1	'0 0 0 0 Z 0 0 0 	D	0.032566	0.032566	0.032566	0.032566	0.000000	0.032566	0.032566	0.032566	0.532383	0.365591	0.004297	0.097729	2.195615	
226000	-55.105750	88	1	2	'0 0 0 0 0 0 Z Z 	D	0.080393	0.080393	0.080393	0.080393	0.080393	0.080393	0.000000	0.000000	0.460819	0.294090	0.245091	0.000000	4.300270	
227000	-57.654853	612	1	3	'0 0 0 Z 0 0 Z Z 	D	0.069405	0.069405	0.069405	0.000000	0.069405	0.069405	0.000000	0.000000	0.427934	0.098545	0.473520	0.000000	1.115173	
228000	-56.751097	327	1	1	'0 0 0 0 0 Z 0 0 	D	0.032000	0.032000	0.032000	0.032000	0.032000	0.000000	0.032000	0.032000	0.377290	0.471540	0.010758	0.140411	7.939744	
229000	-55.484860	779	1	1	'0 0 0 0 0 0 Z 0 	D	0.036948	0.036948	0.036948	0.036948	0.036948	0.036948	0.000000	0.036948	0.474213	0.326488	0.172326	0.026973	0.458066	
230000	-55.600757	543	1	2	'0 0 0 0 0 0 Z Z 	D	0.058163	0.058163	0.058163	0.058163	0.058163	0.058163	0.000000	0.000000	0.568673	0.214367	0.216960	0.000000	0.174229	
231000	-56.740439	642	1	0	'0 0 0 0 0 0 0 0 	I	0.033894	0.033894	0.033894	0.033894	0.033894	0.033894	0.033894	0.033894	0.361313	0.265559	0.215062	0.158067	3.515072	
232000	-56.282943	453	1	1	'0 0 0 0 0 0 Z 0 	D	0.059848	0.059848	0.059848	0.059848	0.059848	0.059848	0.000000	0.059848	0.440256	0.264924	0.227322	0.067498	2.597253	
233000	-54.953615	712	1	1	'0 0 0 0 0 0 0 Z 	D	0.040699	0.040699	0.040699	0.040699	0.040699	0.040699	0.040699	0.000000	0.360772	0.260979	0.283981	0.094269	1.650833	
234000	-58.609299	876	1	3	'0 0 0 Z 0 0 Z Z 	D	0.079105	0.079105	0.079105	0.000000	0.079105	0.079105	0.000000	0.000000	0.420220	0.120797	0.458983	0.000000	13.617626	
235000	-54.926491	802	1	2	'0 0 0 0 0 0 Z Z 	D	0.044381	0.044381	0.044381	0.044381	0.044381	0.044381	0.000000	0.000000	0.477625	0.326353	0.196021	0.000000	13.856304	
236000	-55.765627	240	1	3	'0 0 0 0 0 Z Z Z 	D	0.046780	0.046780	0.046780	0.046780	0.046780	0.000000	0.000000	0.000000	0.443226	0.543319	0.013456	0.000000	5.675886	
237000	-56.179753	821	1	3	'0 0 0 0 0 Z Z Z 	D	0.044710	0.044710	0.044710	0.044710	0.044710	0.000000	0.000000	0.000000	0.427934	0.555577	0.016488	0.000000	8.232764	
238000	-55.474114	514	1	1	'0 0 0 0 0 0 0 Z 	D	0.101416	0.101416	0.101416	0.101416	0.101416	0.101416	0.101416	0.000000	0.403705	0.250607	0.259527	0.086161	1.325884	
239000	-56.823546	496	1	0	'0 0 0 0 0 0 0 0 	I	0.034335	0.034335	0.034335	0.034335	0.034335	0.034335	0.034335	0.034335	0.381797	0.220021	0.252609	0.145573	1.689296	
240000	-56.478152	382	1	1	'0 0 0 0 0 Z 0 0 	D	0.065821	0.065821	0.065821	0.065821	0.065821	0.000000	0.065821	0.065821	0.380898	0.413968	0.040225	0.164910	5.134865	
241000	-55.634323	11	1	1	'0 0 0 0 0 0 0 Z 	D	0.066200	0.066200	0.066200	0.066200	0.066200	0.066200	0.066200	0.000000	0.450088	0.206229	0.294781	0.048902	0.477758	
242000	-54.564960	506	1	1	'0 0 0 0 0 0 0 Z 	D	0.081725	0.081725	0.081725	0.081725	0.081725	0.081725	0.081725	0.000000	0.349271	0.248764	0.277458	0.124506	2.526818	
243000	-58.678350	387	1	3	'0 0 0 0 Z Z 0 Z 	D	0.070915	0.070915	0.070915	0.070915	0.000000	0.000000	0.070915	0.000000	0.314190	0.475689	0.000000	0.210121	0.341995	
244000	-55.438885	680	1	2	'0 0 0 0 0 Z 0 Z 	D	0.092356	0.092356	0.092356	0.092356	0.092356	0.000000	0.092356	0.000000	0.333456	0.428518	0.039045	0.198981	1.594160	
245000	-55.786894	517	1	1	'0 0 0 0 0 0 Z 0 	D	0.040760	0.040760	0.040760	0.040760	0.040760	0.040760	0.000000	0.040760	0.453802	0.302377	0.196674	0.047147	0.020401	
246000	-56.783620	513	1	1	'0 0 0 0 Z 0 0 0 	D	0.057274	0.057274	0.057274	0.057274	0.000000	0.057274	0.057274	0.057274	0.497784	0.358957	0.018000	0.125259	0.033581	
247000	-55.479294	881	1	1	'0 0 Z 0 0 0 0 0 	D	0.069449	0.069449	0.000000	0.069449	0.069449	0.069449	0.069449	0.069449	0.487102	0.035344	0.320359	0.157195	4.024701	
248000	-55.430617	715	1	1	'0 0 0 0 0 0 0 Z 	D	0.068719	0.068719	0.068719	0.068719	0.068719	0.068719	0.068719	0.000000	0.425360	0.238950	0.266879	0.068812	5.389721	
249000	-56.531009	106	1	2	'0 0 0 0 0 Z 0 Z 	D	0.086470	0.086470	0.086470	0.086470	0.086470	0.000000	0.086470	0.000000	0.326799	0.406180	0.065211	0.201810	0.301162	
250000	-56.055107	246	1	1	'0 0 0 0 0 0 Z 0 	D	0.085253	0.085253	0.085253	0.085253	0.085253	0.085253	0.000000	0.085253	0.469679	0.241891	0.231342	0.057089	1.215237	
251000	-58.282482	304	1	2	'0 0 0 0 Z Z 0 0 	D	0.053451	0.053451	0.053451	0.053451	0.000000	0.000000	0.053451	0.053451	0.413057	0.501519	0.000000	0.085424	0.116107	
252000	-57.186978	349	1	2	'0 0 Z 0 0 Z 0 0 	D	0.067634	0.067634	0.000000	0.067634	0.067634	0.000000	0.067634	0.067634	0.681561	0.046567	0.114312	0.157560	1.026361	
253000	-54.806409	88	1	2	'0 0 0 0 0 0 Z Z 	D	0.075105	0.075105	0.075105	0.075105	0.075105	0.075105	0.000000	0.000000	0.463022	0.295481	0.241497	0.000000	1.338072	
254000	-54.439619	703	1	1	'0 0 0 0 0 0 Z 0 	D	0.058988	0.058988	0.058988	0.058988	0.058988	0.058988	0.000000	0.058988	0.378552	0.272776	0.243370	0.105302	3.432461	
255000	-56.746049	436	1	2	'0 0 Z 0 0 Z 0 0 	D	0.090411	0.090411	0.000000	0.090411	0.090411	0.000000	0.090411	0.090411	0.616465	0.055145	0.134908	0.193483	1.254210	
256000	-55.040070	599	1	2	'0 0 0 0 0 0 Z Z 	D	0.074461	0.074461	0.074461	0.074461	0.074461	0.074461	0.000000	0.000000	0.488075	0.299851	0.212074	0.000000	0.443642	
257000	-57.106076	212	1	2	'0 0 Z 0 0 Z 0 0 	D	0.034847	0.034847	0.000000	0.034847	0.034847	0.000000	0.034847	0.034847	0.834024	0.010082	0.047528	0.108367	6.310369	
258000	-55.314508	601	1	1	'0 0 0 0 0 0 Z 0 	D	0.061757	0.061757	0.061757	0.061757	0.061757	0.061757	0.000000	0.061757	0.394414	0.309811	0.222310	0.073465	11.803913	
259000	-55.639228	123	1	1	'0 0 0 0 0 0 Z 0 	D	0.082812	0.082812	0.082812	0.082812	0.082812	0.082812	0.000000	0.082812	0.374136	0.267159	0.246664	0.112041	9.871204	
260000	-55.185999	261	1	2	'0 0 0 0 0 0 Z Z 	D	0.057107	0.057107	0.057107	0.057107	0.057107	0.057107	0.000000	0.000000	0.417249	0.316075	0.266676	0.000000	0.966036	
261000	-55.441999	341	1	0	'0 0 0 0 0 0 0 0 	I	0.087073	0.087073	0.087073	0.087073	0.087073	0.087073	0.087073	0.087073	0.399621	0.240979	0.224202	0.135198	2.265137	
262000	-55.413435	671	1	2	'0 0 0 0 0 0 Z Z 	D	0.051234	0.051234	0.051234	0.051234	0.051234	0.051234	0.000000	0.000000	0.475676	0.270697	0.253628	0.000000	0.557724	
263000	-56.733825	17	1	2	'0 0 0 0 0 0 Z Z 	D	0.077401	0.077401	0.077401	0.077401	0.077401	0.077401	0.000000	0.000000	0.482313	0.282742	0.234945	0.000000	14.552779	
264000	-55.285031	133	1	1	'0 0 0 0 0 0 Z 0 	D	0.058447	0.058447	0.058447	0.058447	0.058447	0.058447	0.000000	0.058447	0.432404	0.260639	0.232371	0.074586	8.657465	
