Options:
Model:                           Discrete: Independent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=0.txt
Log File Name:                   LL1=2_LA1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3073001891
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
80000	-59.063445	371	1	0	'0 0 0 0 	0.310396	0.310396	0.310396	0.310396	0.250964	0.250046	0.249953	0.249038	5.822598	
81000	-59.241371	371	1	0	'0 0 0 0 	0.342064	0.342064	0.342064	0.342064	0.250514	0.249998	0.250001	0.249487	4.016260	
82000	-61.517343	654	1	0	'0 0 0 0 	0.091143	0.091143	0.091143	0.091143	0.398381	0.234487	0.231104	0.136028	4.025194	
83000	-60.715029	795	1	0	'0 0 0 0 	0.098222	0.098222	0.098222	0.098222	0.386657	0.258785	0.212401	0.142157	13.021193	
84000	-61.668953	675	1	0	'0 0 0 0 	0.118329	0.118329	0.118329	0.118329	0.329180	0.243438	0.245689	0.181694	1.820135	
85000	-59.142755	371	1	0	'0 0 0 0 	0.326501	0.326501	0.326501	0.326501	0.250701	0.250014	0.249985	0.249300	11.670024	
86000	-59.217411	371	1	0	'0 0 0 0 	0.230318	0.230318	0.230318	0.230318	0.254372	0.250922	0.249041	0.245664	5.562734	
87000	-59.887587	436	1	0	'0 0 0 0 	0.095111	0.095111	0.095111	0.095111	0.342793	0.264861	0.221333	0.171014	13.344097	
88000	-59.103704	944	1	0	'0 0 0 0 	0.077641	0.077641	0.077641	0.077641	0.393866	0.260622	0.207927	0.137586	27.552965	
89000	-59.799732	894	1	0	'0 0 0 0 	0.124279	0.124279	0.124279	0.124279	0.361076	0.270097	0.210995	0.157831	22.458458	
90000	-59.279870	483	1	0	'0 0 0 0 	0.256588	0.256588	0.256588	0.256588	0.252151	0.250330	0.249661	0.247858	36.440333	
91000	-59.882336	747	1	0	'0 0 0 0 	0.095016	0.095016	0.095016	0.095016	0.370958	0.257366	0.219435	0.152241	34.250295	
92000	-60.469613	196	1	0	'0 0 0 0 	0.111928	0.111928	0.111928	0.111928	0.323508	0.263101	0.227980	0.185411	27.341499	
93000	-61.694570	940	1	0	'0 0 0 0 	0.100898	0.100898	0.100898	0.100898	0.325269	0.249662	0.240484	0.184585	18.849601	
94000	-61.863912	407	1	0	'0 0 0 0 	0.257235	0.257235	0.257235	0.257235	0.251165	0.250117	0.249881	0.248838	20.302308	
95000	-60.755471	927	1	0	'0 0 0 0 	0.056511	0.056511	0.056511	0.056511	0.447572	0.258828	0.186024	0.107576	0.166129	
96000	-60.484615	181	1	0	'0 0 0 0 	0.081019	0.081019	0.081019	0.081019	0.429440	0.261617	0.191985	0.116958	0.286387	
97000	-60.241216	32	1	0	'0 0 0 0 	0.073890	0.073890	0.073890	0.073890	0.455720	0.271443	0.170990	0.101848	0.050386	
98000	-59.587617	530	1	0	'0 0 0 0 	0.074911	0.074911	0.074911	0.074911	0.389076	0.255260	0.214764	0.140900	2.526736	
99000	-60.643517	446	1	0	'0 0 0 0 	0.081400	0.081400	0.081400	0.081400	0.424414	0.262047	0.193850	0.119689	8.169241	
100000	-60.980450	690	1	0	'0 0 0 0 	0.067983	0.067983	0.067983	0.067983	0.389110	0.263110	0.207483	0.140297	0.256388	
101000	-60.228171	858	1	0	'0 0 0 0 	0.049693	0.049693	0.049693	0.049693	0.506536	0.269401	0.146270	0.077794	3.778582	
102000	-61.301520	991	1	0	'0 0 0 0 	0.071562	0.071562	0.071562	0.071562	0.380875	0.277223	0.197876	0.144026	0.909131	
103000	-60.772999	718	1	0	'0 0 0 0 	0.054582	0.054582	0.054582	0.054582	0.408077	0.273351	0.190778	0.127793	0.833247	
104000	-60.649403	769	1	0	'0 0 0 0 	0.044384	0.044384	0.044384	0.044384	0.520241	0.272331	0.136155	0.071273	16.319239	
105000	-60.405845	226	1	0	'0 0 0 0 	0.232144	0.232144	0.232144	0.232144	0.256126	0.250999	0.248929	0.243946	0.468874	
106000	-58.815405	190	1	0	'0 0 0 0 	0.058260	0.058260	0.058260	0.058260	0.392855	0.252012	0.216349	0.138785	3.082479	
107000	-58.924006	788	1	0	'0 0 0 0 	0.353725	0.353725	0.353725	0.353725	0.250348	0.249979	0.250021	0.249652	1.188941	
108000	-60.183396	895	1	0	'0 0 0 0 	0.078000	0.078000	0.078000	0.078000	0.373721	0.253997	0.221644	0.150639	6.974250	
109000	-60.595704	763	1	0	'0 0 0 0 	0.111260	0.111260	0.111260	0.111260	0.371177	0.250715	0.225674	0.152434	3.078177	
110000	-59.941983	661	1	0	'0 0 0 0 	0.100880	0.100880	0.100880	0.100880	0.310872	0.260021	0.233665	0.195443	1.909315	
111000	-60.396226	297	1	0	'0 0 0 0 	0.067022	0.067022	0.067022	0.067022	0.405936	0.273476	0.191545	0.129043	1.429782	
112000	-60.864420	852	1	0	'0 0 0 0 	0.072309	0.072309	0.072309	0.072309	0.405322	0.255588	0.207956	0.131133	4.328233	
113000	-60.110825	599	1	0	'0 0 0 0 	0.076122	0.076122	0.076122	0.076122	0.452037	0.256011	0.186390	0.105562	3.074772	
114000	-59.961463	554	1	0	'0 0 0 0 	0.119724	0.119724	0.119724	0.119724	0.313550	0.250988	0.241860	0.193602	6.903208	
115000	-60.293780	845	1	0	'0 0 0 0 	0.076227	0.076227	0.076227	0.076227	0.453443	0.250061	0.191106	0.105390	3.788634	
116000	-60.448227	21	1	0	'0 0 0 0 	0.073082	0.073082	0.073082	0.073082	0.387874	0.266513	0.204855	0.140758	0.079673	
117000	-60.282575	121	1	0	'0 0 0 0 	0.093036	0.093036	0.093036	0.093036	0.369160	0.255548	0.221772	0.153520	4.280390	
118000	-60.719493	356	2	0	'0 1 0 1 	0.608516	2.193938	0.608516	2.193938	0.250000	0.250000	0.250000	0.250000	4.359610	
119000	-59.586671	225	2	0	'0 1 0 1 	0.796933	2.219773	0.796933	2.219773	0.250000	0.250000	0.250000	0.250000	7.144480	
120000	-61.035527	559	2	0	'0 1 0 1 	7.801437	21.832653	7.801437	21.832653	0.250000	0.250000	0.250000	0.250000	12.247374	
121000	-61.342268	851	1	0	'0 0 0 0 	0.134937	0.134937	0.134937	0.134937	0.303037	0.257943	0.237155	0.201865	5.445243	
122000	-59.147137	925	1	0	'0 0 0 0 	0.070898	0.070898	0.070898	0.070898	0.365764	0.255965	0.222537	0.155734	4.865662	
123000	-60.153127	102	1	0	'0 0 0 0 	0.120609	0.120609	0.120609	0.120609	0.309503	0.264007	0.230161	0.196328	0.481602	
124000	-60.741363	913	1	0	'0 0 0 0 	0.096394	0.096394	0.096394	0.096394	0.297104	0.250102	0.245843	0.206951	0.733693	
125000	-60.419445	458	1	0	'0 0 0 0 	0.079175	0.079175	0.079175	0.079175	0.422176	0.270717	0.187118	0.119988	0.719829	
126000	-59.871161	300	1	0	'0 0 0 0 	0.060352	0.060352	0.060352	0.060352	0.428411	0.256732	0.196876	0.117981	35.150013	
127000	-60.229860	389	1	0	'0 0 0 0 	0.090512	0.090512	0.090512	0.090512	0.339058	0.257462	0.229335	0.174145	8.526537	
128000	-62.790563	80	1	0	'0 0 0 0 	0.119341	0.119341	0.119341	0.119341	0.359971	0.255204	0.225181	0.159644	3.647272	
129000	-61.025104	860	1	0	'0 0 0 0 	0.111576	0.111576	0.111576	0.111576	0.398308	0.249791	0.216271	0.135630	7.077843	
130000	-58.779912	745	1	0	'0 0 0 0 	0.067633	0.067633	0.067633	0.067633	0.505443	0.233865	0.178228	0.082465	0.822397	
131000	-59.884991	12	1	0	'0 0 0 0 	0.091570	0.091570	0.091570	0.091570	0.323972	0.256428	0.234216	0.185385	12.894935	
132000	-58.996365	649	1	0	'0 0 0 0 	0.055177	0.055177	0.055177	0.055177	0.419481	0.258980	0.198802	0.122737	33.432189	
133000	-65.862671	476	2	0	'0 0 0 1 	12.266002	12.266002	12.266002	34.709773	0.250000	0.250000	0.250000	0.250000	35.899322	
134000	-60.151314	14	1	0	'0 0 0 0 	0.122389	0.122389	0.122389	0.122389	0.355792	0.254573	0.227125	0.162510	21.593220	
135000	-61.223913	633	1	0	'0 0 0 0 	0.132431	0.132431	0.132431	0.132431	0.300692	0.258999	0.236555	0.203755	36.402954	
136000	-60.640914	419	1	0	'0 0 0 0 	0.097440	0.097440	0.097440	0.097440	0.407964	0.251671	0.210505	0.129860	23.021516	
137000	-59.943319	218	1	0	'0 0 0 0 	0.078293	0.078293	0.078293	0.078293	0.360782	0.262670	0.217903	0.158646	27.363069	
138000	-59.900525	840	1	0	'0 0 0 0 	0.072355	0.072355	0.072355	0.072355	0.379140	0.253273	0.220373	0.147214	45.626772	
139000	-62.561645	16	1	0	'0 0 0 0 	0.095685	0.095685	0.095685	0.095685	0.343605	0.249413	0.235813	0.171170	47.056309	
140000	-60.401119	311	1	0	'0 0 0 0 	0.061166	0.061166	0.061166	0.061166	0.459568	0.265114	0.174597	0.100721	61.755833	
141000	-60.228518	5	1	0	'0 0 0 0 	0.055069	0.055069	0.055069	0.055069	0.415495	0.272974	0.188011	0.123520	69.789896	
142000	-59.892606	849	1	0	'0 0 0 0 	0.124199	0.124199	0.124199	0.124199	0.361436	0.252754	0.227040	0.158770	95.052930	
143000	-62.114076	866	1	0	'0 0 0 0 	0.115736	0.115736	0.115736	0.115736	0.321717	0.255057	0.236070	0.187156	92.241729	
144000	-60.203460	96	1	0	'0 0 0 0 	0.065660	0.065660	0.065660	0.065660	0.393041	0.264544	0.204663	0.137752	99.672561	
145000	-60.034307	356	1	0	'0 0 0 0 	0.088953	0.088953	0.088953	0.088953	0.446556	0.235085	0.208563	0.109796	54.099548	
146000	-59.859244	307	1	0	'0 0 0 0 	0.087260	0.087260	0.087260	0.087260	0.367460	0.251527	0.226188	0.154826	53.623265	
147000	-62.040495	625	1	0	'0 0 0 0 	0.169859	0.169859	0.169859	0.169859	0.258601	0.252231	0.247634	0.241534	58.272771	
148000	-63.585236	377	1	0	'0 0 0 0 	0.138625	0.138625	0.138625	0.138625	0.314759	0.246107	0.246443	0.192691	88.505293	
149000	-60.205168	622	1	0	'0 0 0 0 	0.096605	0.096605	0.096605	0.096605	0.442356	0.253926	0.192956	0.110762	88.880824	
150000	-60.212804	640	1	0	'0 0 0 0 	0.050782	0.050782	0.050782	0.050782	0.393510	0.279774	0.190954	0.135762	74.480334	
151000	-59.867445	747	1	0	'0 0 0 0 	0.092811	0.092811	0.092811	0.092811	0.373805	0.257775	0.218052	0.150368	75.476674	
152000	-63.511546	493	1	0	'0 0 0 0 	0.160856	0.160856	0.160856	0.160856	0.274869	0.250578	0.248245	0.226308	74.692419	
153000	-59.181845	985	1	0	'0 0 0 0 	0.060040	0.060040	0.060040	0.060040	0.375336	0.254765	0.220340	0.149559	77.395704	
154000	-59.377733	375	1	0	'0 0 0 0 	0.068849	0.068849	0.068849	0.068849	0.476995	0.249160	0.179882	0.093962	80.086120	
155000	-59.937717	653	1	0	'0 0 0 0 	0.098666	0.098666	0.098666	0.098666	0.369526	0.258922	0.218472	0.153081	89.321889	
156000	-60.728105	796	1	0	'0 0 0 0 	0.143543	0.143543	0.143543	0.143543	0.371234	0.240461	0.235660	0.152645	71.556799	
157000	-58.693362	703	1	0	'0 0 0 0 	0.079723	0.079723	0.079723	0.079723	0.343441	0.254512	0.230920	0.171127	72.360563	
158000	-60.256261	32	1	0	'0 0 0 0 	0.070920	0.070920	0.070920	0.070920	0.459832	0.273354	0.167337	0.099476	68.861803	
159000	-60.110289	799	1	0	'0 0 0 0 	0.096293	0.096293	0.096293	0.096293	0.425225	0.236748	0.217135	0.120892	44.716845	
160000	-59.324182	846	1	0	'0 0 0 0 	0.074529	0.074529	0.074529	0.074529	0.367888	0.252597	0.225016	0.154499	30.972696	
161000	-59.016799	697	1	0	'0 0 0 0 	0.078727	0.078727	0.078727	0.078727	0.355135	0.253272	0.228578	0.163015	34.828415	
162000	-60.217694	941	1	0	'0 0 0 0 	0.088844	0.088844	0.088844	0.088844	0.364567	0.253907	0.224895	0.156631	31.363813	
163000	-59.173261	696	1	0	'0 0 0 0 	0.047145	0.047145	0.047145	0.047145	0.416469	0.270198	0.190039	0.123294	1.570947	
164000	-60.229923	794	1	0	'0 0 0 0 	0.078555	0.078555	0.078555	0.078555	0.351182	0.252002	0.231031	0.165784	3.132145	
165000	-59.931279	135	1	0	'0 0 0 0 	0.070835	0.070835	0.070835	0.070835	0.358782	0.253601	0.227096	0.160520	0.063463	
166000	-59.852059	860	1	0	'0 0 0 0 	0.071655	0.071655	0.071655	0.071655	0.462834	0.258163	0.179103	0.099901	0.171151	
167000	-61.699950	406	1	0	'0 0 0 0 	0.091385	0.091385	0.091385	0.091385	0.356748	0.258146	0.223430	0.161676	1.511795	
168000	-60.042194	843	1	0	'0 0 0 0 	0.100639	0.100639	0.100639	0.100639	0.354560	0.270422	0.212753	0.162266	5.206656	
169000	-60.213039	176	1	0	'0 0 0 0 	0.070715	0.070715	0.070715	0.070715	0.361165	0.254116	0.225827	0.158892	1.551328	
170000	-59.862403	197	1	0	'0 0 0 0 	0.089650	0.089650	0.089650	0.089650	0.389679	0.254171	0.215554	0.140596	11.567915	
171000	-60.428201	667	1	0	'0 0 0 0 	0.065430	0.065430	0.065430	0.065430	0.461775	0.274563	0.165349	0.098313	7.364350	
172000	-59.583804	209	1	0	'0 0 0 0 	0.051743	0.051743	0.051743	0.051743	0.443255	0.279127	0.170346	0.107271	6.784391	
173000	-58.785563	554	1	0	'0 0 0 0 	0.088762	0.088762	0.088762	0.088762	0.349425	0.252211	0.231366	0.166998	0.094173	
174000	-60.400898	883	1	0	'0 0 0 0 	0.044340	0.044340	0.044340	0.044340	0.430714	0.269321	0.184561	0.115404	2.082972	
175000	-60.275880	229	1	0	'0 0 0 0 	0.082873	0.082873	0.082873	0.082873	0.444026	0.252214	0.193723	0.110038	0.395152	
176000	-62.286348	225	1	0	'0 0 0 0 	0.207282	0.207282	0.207282	0.207282	0.258883	0.250853	0.248994	0.241270	1.345582	
177000	-60.549746	102	1	0	'0 0 0 0 	0.083896	0.083896	0.083896	0.083896	0.337607	0.277086	0.211621	0.173685	14.051916	
178000	-60.776292	952	1	0	'0 0 0 0 	0.068369	0.068369	0.068369	0.068369	0.380768	0.258780	0.214602	0.145849	14.474719	
179000	-59.090692	731	1	0	'0 0 0 0 	0.075594	0.075594	0.075594	0.075594	0.383892	0.257131	0.214982	0.143995	18.352305	
180000	-59.076074	620	1	0	'0 0 0 0 	0.089019	0.089019	0.089019	0.089019	0.387392	0.266984	0.204610	0.141014	15.296597	
181000	-59.266019	153	1	0	'0 0 0 0 	0.078411	0.078411	0.078411	0.078411	0.413793	0.266323	0.194622	0.125261	5.140589	
182000	-59.996353	680	1	0	'0 0 0 0 	0.107863	0.107863	0.107863	0.107863	0.384923	0.257829	0.213944	0.143304	14.653499	
183000	-60.085351	768	1	0	'0 0 0 0 	0.053029	0.053029	0.053029	0.053029	0.440890	0.265190	0.183529	0.110390	4.469116	
184000	-60.781124	735	1	0	'0 0 0 0 	0.080189	0.080189	0.080189	0.080189	0.427198	0.248578	0.204961	0.119263	1.745316	
185000	-59.644087	379	1	0	'0 0 0 0 	0.057164	0.057164	0.057164	0.057164	0.487926	0.253228	0.170407	0.088439	1.001476	
186000	-59.713578	582	1	0	'0 0 0 0 	0.074203	0.074203	0.074203	0.074203	0.450488	0.263958	0.180054	0.105500	2.454353	
187000	-60.250992	379	1	0	'0 0 0 0 	0.097861	0.097861	0.097861	0.097861	0.412363	0.246933	0.213097	0.127607	5.321336	
188000	-60.653989	738	1	0	'0 0 0 0 	0.055265	0.055265	0.055265	0.055265	0.407818	0.268119	0.195519	0.128544	23.230533	
189000	-59.410864	375	1	0	'0 0 0 0 	0.090584	0.090584	0.090584	0.090584	0.442663	0.246097	0.200032	0.111207	2.140597	
190000	-58.742438	955	1	0	'0 0 0 0 	0.073181	0.073181	0.073181	0.073181	0.423912	0.257829	0.197897	0.120363	3.011295	
