Options:
Model:                           Discrete: Independent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=2.txt
Log File Name:                   LL1=2_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4012526327
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     4
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    alpha1                       RJ MCMC
    beta1                        RJ MCMC
    alpha2                       RJ MCMC
    beta2                        RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	alpha1	beta1	alpha2	beta2	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
21000	-74.859896	180	1	0	'0 0 0 0 	12.392277	12.392277	12.392277	12.392277	0.250000	0.250000	0.250000	0.250000	91.358121	
22000	-69.916716	841	2	0	'0 1 1 1 	32.545982	75.130525	75.130525	75.130525	0.250000	0.250000	0.250000	0.250000	88.089890	
23000	-70.725688	680	1	0	'0 0 0 0 	0.312588	0.312588	0.312588	0.312588	0.260571	0.255706	0.244141	0.239582	79.681246	
24000	-74.859896	969	1	0	'0 0 0 0 	9.396604	9.396604	9.396604	9.396604	0.250000	0.250000	0.250000	0.250000	77.674129	
25000	-69.771014	900	1	0	'0 0 0 0 	0.098558	0.098558	0.098558	0.098558	0.296881	0.293081	0.206340	0.203698	57.532866	
26000	-74.858220	124	2	0	'0 0 1 1 	2.684484	2.684484	7.764527	7.764527	0.250000	0.250000	0.250000	0.250000	45.215370	
27000	-71.345526	298	2	0	'1 0 1 0 	16.529245	25.603905	16.529245	25.603905	0.250000	0.250000	0.250000	0.250000	56.650281	
28000	-74.859896	378	1	0	'0 0 0 0 	6.269691	6.269691	6.269691	6.269691	0.250000	0.250000	0.250000	0.250000	62.576006	
29000	-74.859964	863	1	0	'0 0 0 0 	51.120366	51.120366	51.120366	51.120366	0.250000	0.250000	0.250000	0.250000	71.272647	
30000	-74.859896	439	1	0	'0 0 0 0 	30.581519	30.581519	30.581519	30.581519	0.250000	0.250000	0.250000	0.250000	67.422907	
31000	-71.085164	601	1	0	'0 0 0 0 	0.105990	0.105990	0.105990	0.105990	0.278630	0.329584	0.179482	0.212304	61.809276	
32000	-74.859896	674	1	0	'0 0 0 0 	14.966660	14.966660	14.966660	14.966660	0.250000	0.250000	0.250000	0.250000	89.891865	
33000	-69.369813	277	1	0	'0 0 0 0 	0.208490	0.208490	0.208490	0.208490	0.262206	0.259407	0.240477	0.237910	99.810473	
34000	-74.859896	569	1	0	'0 0 0 0 	21.081414	21.081414	21.081414	21.081414	0.250000	0.250000	0.250000	0.250000	84.357356	
35000	-74.859896	349	1	0	'0 0 0 0 	3.987631	3.987631	3.987631	3.987631	0.250000	0.250000	0.250000	0.250000	86.355696	
36000	-74.807326	381	1	0	'0 0 0 0 	1.147913	1.147913	1.147913	1.147913	0.250000	0.250000	0.250000	0.250000	77.126567	
37000	-74.859896	147	1	0	'0 0 0 0 	59.020668	59.020668	59.020668	59.020668	0.250000	0.250000	0.250000	0.250000	75.185903	
38000	-74.859896	989	1	0	'0 0 0 0 	26.395315	26.395315	26.395315	26.395315	0.250000	0.250000	0.250000	0.250000	63.484998	
39000	-74.859896	678	1	0	'0 0 0 0 	10.189115	10.189115	10.189115	10.189115	0.250000	0.250000	0.250000	0.250000	37.844821	
40000	-70.102223	690	2	0	'1 0 0 0 	5.899547	11.932776	11.932776	11.932776	0.250000	0.250000	0.250000	0.250000	40.094781	
41000	-72.102488	315	1	0	'0 0 0 0 	0.204977	0.204977	0.204977	0.204977	0.260084	0.255574	0.244289	0.240053	7.880908	
42000	-69.247452	598	1	0	'0 0 0 0 	0.127953	0.127953	0.127953	0.127953	0.314670	0.283771	0.211146	0.190412	0.468048	
43000	-69.981962	42	2	0	'0 1 1 1 	7.155203	19.691900	19.691900	19.691900	0.250000	0.250000	0.250000	0.250000	10.632446	
44000	-69.375991	564	1	0	'0 0 0 0 	0.092273	0.092273	0.092273	0.092273	0.299655	0.344157	0.165784	0.190404	32.248568	
45000	-74.859896	262	1	0	'0 0 0 0 	83.371517	83.371517	83.371517	83.371517	0.250000	0.250000	0.250000	0.250000	37.178615	
46000	-74.859896	902	1	0	'0 0 0 0 	64.446176	64.446176	64.446176	64.446176	0.250000	0.250000	0.250000	0.250000	18.419640	
47000	-69.324790	522	1	0	'0 0 0 0 	0.137127	0.137127	0.137127	0.137127	0.283950	0.289186	0.211482	0.215382	32.598365	
48000	-74.872920	683	1	0	'0 0 0 0 	22.535300	22.535300	22.535300	22.535300	0.250000	0.250000	0.250000	0.250000	27.488198	
49000	-74.860005	8	1	0	'0 0 0 0 	1.595698	1.595698	1.595698	1.595698	0.250000	0.250000	0.250000	0.250000	28.442688	
50000	-69.923512	552	2	0	'1 0 0 0 	2.596789	6.754416	6.754416	6.754416	0.250000	0.250000	0.250000	0.250000	8.737237	
51000	-74.859896	677	1	0	'0 0 0 0 	23.886106	23.886106	23.886106	23.886106	0.250000	0.250000	0.250000	0.250000	16.336258	
52000	-74.859896	814	1	0	'0 0 0 0 	7.758974	7.758974	7.758974	7.758974	0.250000	0.250000	0.250000	0.250000	14.478348	
53000	-74.859896	107	1	0	'0 0 0 0 	17.911000	17.911000	17.911000	17.911000	0.250000	0.250000	0.250000	0.250000	32.321293	
54000	-74.859896	204	1	0	'0 0 0 0 	12.637998	12.637998	12.637998	12.637998	0.250000	0.250000	0.250000	0.250000	29.710263	
55000	-74.859896	852	1	0	'0 0 0 0 	36.477406	36.477406	36.477406	36.477406	0.250000	0.250000	0.250000	0.250000	28.169190	
56000	-72.158105	980	1	0	'0 0 0 0 	0.169416	0.169416	0.169416	0.169416	0.270929	0.261547	0.237880	0.229643	37.146625	
57000	-69.129795	983	1	0	'0 0 0 0 	0.081857	0.081857	0.081857	0.081857	0.303223	0.366961	0.149224	0.180591	37.085774	
58000	-69.781133	600	2	0	'1 0 0 0 	6.591849	16.841523	16.841523	16.841523	0.250000	0.250000	0.250000	0.250000	41.284491	
59000	-70.299657	5	2	0	'1 0 0 0 	2.947482	9.419224	9.419224	9.419224	0.250000	0.250000	0.250000	0.250000	29.684083	
60000	-74.859891	542	1	0	'0 0 0 0 	2.520796	2.520796	2.520796	2.520796	0.250000	0.250000	0.250000	0.250000	37.720827	
61000	-74.859896	868	1	0	'0 0 0 0 	20.431044	20.431044	20.431044	20.431044	0.250000	0.250000	0.250000	0.250000	49.497678	
62000	-71.358716	976	2	0	'0 1 1 1 	12.592556	18.767117	18.767117	18.767117	0.250000	0.250000	0.250000	0.250000	45.758819	
63000	-74.859896	810	1	0	'0 0 0 0 	29.085224	29.085224	29.085224	29.085224	0.250000	0.250000	0.250000	0.250000	41.486531	
64000	-69.502180	554	1	0	'0 0 0 0 	0.123426	0.123426	0.123426	0.123426	0.278972	0.281804	0.218503	0.220721	43.435077	
65000	-69.420020	210	1	0	'0 0 0 0 	0.146379	0.146379	0.146379	0.146379	0.266946	0.266042	0.233902	0.233110	31.750157	
66000	-74.602984	851	1	0	'0 0 0 0 	0.723828	0.723828	0.723828	0.723828	0.250000	0.250000	0.250000	0.250000	63.783665	
67000	-69.100583	889	1	0	'0 0 0 0 	0.117354	0.117354	0.117354	0.117354	0.302757	0.360249	0.153886	0.183108	90.076339	
68000	-74.859896	749	1	0	'0 0 0 0 	72.051440	72.051440	72.051440	72.051440	0.250000	0.250000	0.250000	0.250000	87.144229	
69000	-74.859897	478	1	0	'0 0 0 0 	16.762136	16.762136	16.762136	16.762136	0.250000	0.250000	0.250000	0.250000	95.381669	
70000	-74.859896	777	1	0	'0 0 0 0 	28.841455	28.841455	28.841455	28.841455	0.250000	0.250000	0.250000	0.250000	93.451846	
71000	-74.859896	968	1	0	'0 0 0 0 	92.194016	92.194016	92.194016	92.194016	0.250000	0.250000	0.250000	0.250000	97.209211	
72000	-68.704977	318	1	0	'0 0 0 0 	0.097950	0.097950	0.097950	0.097950	0.288569	0.296555	0.204607	0.210269	78.114178	
73000	-71.340017	960	2	0	'0 1 0 1 	64.382704	100.000000	64.382704	100.000000	0.250000	0.250000	0.250000	0.250000	73.008560	
74000	-74.859896	618	1	0	'0 0 0 0 	36.284856	36.284856	36.284856	36.284856	0.250000	0.250000	0.250000	0.250000	87.947435	
75000	-74.859891	758	1	0	'0 0 0 0 	3.335694	3.335694	3.335694	3.335694	0.250000	0.250000	0.250000	0.250000	76.582493	
76000	-70.098242	786	2	0	'1 0 1 1 	5.732486	11.616020	5.732486	5.732486	0.250000	0.250000	0.250000	0.250000	71.052443	
77000	-74.859896	752	1	0	'0 0 0 0 	20.068280	20.068280	20.068280	20.068280	0.250000	0.250000	0.250000	0.250000	64.662013	
78000	-74.859896	377	1	0	'0 0 0 0 	39.245087	39.245087	39.245087	39.245087	0.250000	0.250000	0.250000	0.250000	68.787287	
79000	-74.859896	790	1	0	'0 0 0 0 	10.146808	10.146808	10.146808	10.146808	0.250000	0.250000	0.250000	0.250000	46.318600	
80000	-70.193135	664	2	0	'1 0 0 0 	24.091993	74.003871	74.003871	74.003871	0.250000	0.250000	0.250000	0.250000	32.690072	
81000	-74.859895	364	1	0	'0 0 0 0 	4.858952	4.858952	4.858952	4.858952	0.250000	0.250000	0.250000	0.250000	34.717330	
82000	-74.859896	895	1	0	'0 0 0 0 	28.685994	28.685994	28.685994	28.685994	0.250000	0.250000	0.250000	0.250000	41.026007	
83000	-74.859728	19	1	0	'0 0 0 0 	1.193075	1.193075	1.193075	1.193075	0.250000	0.250000	0.250000	0.250000	58.829004	
84000	-74.859898	429	1	0	'0 0 0 0 	2.863410	2.863410	2.863410	2.863410	0.250000	0.250000	0.250000	0.250000	35.382090	
85000	-74.859896	918	1	0	'0 0 0 0 	14.993105	14.993105	14.993105	14.993105	0.250000	0.250000	0.250000	0.250000	36.514635	
86000	-74.859896	976	1	0	'0 0 0 0 	9.227614	9.227614	9.227614	9.227614	0.250000	0.250000	0.250000	0.250000	7.921907	
87000	-69.432107	130	1	0	'0 0 0 0 	0.140207	0.140207	0.140207	0.140207	0.289001	0.275954	0.222545	0.212499	2.706251	
88000	-68.998876	835	1	0	'0 0 0 0 	0.080083	0.080083	0.080083	0.080083	0.274102	0.357732	0.159717	0.208448	0.844665	
89000	-69.565294	827	1	0	'0 0 0 0 	0.082118	0.082118	0.082118	0.082118	0.295871	0.397276	0.130981	0.175872	3.804890	
90000	-69.752876	586	1	0	'0 0 0 0 	0.110451	0.110451	0.110451	0.110451	0.269316	0.283511	0.217846	0.229328	0.284464	
91000	-70.409706	328	1	0	'0 0 0 0 	0.174581	0.174581	0.174581	0.174581	0.253564	0.252216	0.247769	0.246451	0.853837	
92000	-74.859896	577	1	0	'0 0 0 0 	6.609374	6.609374	6.609374	6.609374	0.250000	0.250000	0.250000	0.250000	6.471911	
93000	-70.729596	543	1	0	'0 0 0 0 	0.056893	0.056893	0.056893	0.056893	0.248243	0.541387	0.066136	0.144235	1.125270	
94000	-72.231322	733	1	0	'0 0 0 0 	0.272427	0.272427	0.272427	0.272427	0.258383	0.254583	0.245321	0.241713	0.272379	
95000	-71.413211	932	1	0	'0 0 0 0 	0.077889	0.077889	0.077889	0.077889	0.277339	0.336321	0.174604	0.211737	6.232367	
96000	-70.222823	988	1	0	'0 0 0 0 	0.122264	0.122264	0.122264	0.122264	0.277893	0.275169	0.224570	0.222369	30.707245	
97000	-74.858846	133	1	0	'0 0 0 0 	1.790906	1.790906	1.790906	1.790906	0.250000	0.250000	0.250000	0.250000	37.530294	
98000	-74.859896	311	1	0	'0 0 0 0 	48.461485	48.461485	48.461485	48.461485	0.250000	0.250000	0.250000	0.250000	31.288529	
99000	-72.797541	77	1	0	'0 0 0 0 	0.343525	0.343525	0.343525	0.343525	0.251103	0.250620	0.249379	0.248899	7.586855	
100000	-70.993146	36	1	0	'0 0 0 0 	0.089680	0.089680	0.089680	0.089680	0.277068	0.292274	0.209578	0.221080	8.095448	
101000	-74.859896	243	1	0	'0 0 0 0 	55.605691	55.605691	55.605691	55.605691	0.250000	0.250000	0.250000	0.250000	34.654977	
102000	-69.958657	681	2	0	'1 0 1 1 	45.392899	100.000000	45.392899	45.392899	0.250000	0.250000	0.250000	0.250000	31.795086	
103000	-70.400115	170	2	0	'0 1 0 0 	15.851559	52.287528	15.851559	15.851559	0.250000	0.250000	0.250000	0.250000	51.158706	
104000	-69.025050	641	1	0	'0 0 0 0 	0.096479	0.096479	0.096479	0.096479	0.312266	0.334210	0.170762	0.182762	66.919246	
105000	-69.908385	86	2	0	'0 1 0 0 	9.031770	21.177263	9.031770	9.031770	0.250000	0.250000	0.250000	0.250000	62.920823	
106000	-69.941256	870	2	0	'1 0 0 0 	8.316143	22.091186	22.091186	22.091186	0.250000	0.250000	0.250000	0.250000	62.767182	
107000	-71.893963	520	2	0	'1 0 0 0 	21.055939	95.657509	95.657509	95.657509	0.250000	0.250000	0.250000	0.250000	72.284451	
108000	-69.718295	839	1	0	'0 0 0 0 	0.151805	0.151805	0.151805	0.151805	0.270494	0.261183	0.238262	0.230061	38.378935	
109000	-69.899823	452	2	0	'1 0 0 0 	16.165419	39.327100	39.327100	39.327100	0.250000	0.250000	0.250000	0.250000	29.378766	
110000	-74.859896	634	1	0	'0 0 0 0 	6.945002	6.945002	6.945002	6.945002	0.250000	0.250000	0.250000	0.250000	54.835423	
111000	-74.859896	506	1	0	'0 0 0 0 	33.045024	33.045024	33.045024	33.045024	0.250000	0.250000	0.250000	0.250000	64.551615	
112000	-70.026685	294	2	0	'1 0 0 0 	47.573117	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	69.772592	
113000	-74.858166	850	1	0	'0 0 0 0 	1.131248	1.131248	1.131248	1.131248	0.250000	0.250000	0.250000	0.250000	78.530327	
114000	-74.859896	111	1	0	'0 0 0 0 	17.016472	17.016472	17.016472	17.016472	0.250000	0.250000	0.250000	0.250000	77.084952	
115000	-74.859896	907	1	0	'0 0 0 0 	5.565558	5.565558	5.565558	5.565558	0.250000	0.250000	0.250000	0.250000	65.968201	
116000	-71.257224	553	2	0	'1 0 1 0 	8.150964	13.633804	8.150964	13.633804	0.250000	0.250000	0.250000	0.250000	57.512078	
117000	-74.859896	514	1	0	'0 0 0 0 	71.234516	71.234516	71.234516	71.234516	0.250000	0.250000	0.250000	0.250000	65.238611	
118000	-69.925355	630	2	0	'0 1 1 1 	35.123844	80.081481	80.081481	80.081481	0.250000	0.250000	0.250000	0.250000	76.095412	
119000	-69.718430	307	1	0	'0 0 0 0 	0.138525	0.138525	0.138525	0.138525	0.283702	0.273088	0.225829	0.217380	71.755999	
120000	-68.988311	439	1	0	'0 0 0 0 	0.078883	0.078883	0.078883	0.078883	0.302981	0.360015	0.154007	0.182997	73.314235	
121000	-74.837948	192	1	0	'0 0 0 0 	1.178118	1.178118	1.178118	1.178118	0.250000	0.250000	0.250000	0.250000	53.594149	
122000	-74.570320	218	1	0	'0 0 0 0 	0.640952	0.640952	0.640952	0.640952	0.250000	0.250000	0.250000	0.250000	54.181096	
123000	-74.859942	170	1	0	'0 0 0 0 	13.711839	13.711839	13.711839	13.711839	0.250000	0.250000	0.250000	0.250000	78.061508	
124000	-74.859896	350	1	0	'0 0 0 0 	71.848743	71.848743	71.848743	71.848743	0.250000	0.250000	0.250000	0.250000	68.696852	
125000	-74.859896	583	1	0	'0 0 0 0 	7.456903	7.456903	7.456903	7.456903	0.250000	0.250000	0.250000	0.250000	54.061322	
126000	-74.859896	95	1	0	'0 0 0 0 	53.881973	53.881973	53.881973	53.881973	0.250000	0.250000	0.250000	0.250000	51.500710	
127000	-74.859896	905	1	0	'0 0 0 0 	7.731873	7.731873	7.731873	7.731873	0.250000	0.250000	0.250000	0.250000	37.127820	
128000	-74.859896	572	1	0	'0 0 0 0 	12.630028	12.630028	12.630028	12.630028	0.250000	0.250000	0.250000	0.250000	45.913949	
129000	-74.859896	494	1	0	'0 0 0 0 	67.103131	67.103131	67.103131	67.103131	0.250000	0.250000	0.250000	0.250000	40.841517	
130000	-73.459782	361	1	0	'0 0 0 0 	1.133186	1.133186	1.133186	1.133186	0.250000	0.250000	0.250000	0.250000	37.733801	
131000	-70.060925	498	2	0	'0 1 1 1 	9.746900	28.177984	28.177984	28.177984	0.250000	0.250000	0.250000	0.250000	29.138049	
132000	-74.859896	987	1	0	'0 0 0 0 	52.724516	52.724516	52.724516	52.724516	0.250000	0.250000	0.250000	0.250000	17.708683	
133000	-74.859896	114	1	0	'0 0 0 0 	34.069527	34.069527	34.069527	34.069527	0.250000	0.250000	0.250000	0.250000	27.736713	
134000	-71.388446	468	2	0	'1 0 0 0 	15.855491	23.515419	23.515419	23.515419	0.250000	0.250000	0.250000	0.250000	12.675881	
135000	-74.852833	920	1	0	'0 0 0 0 	1.253009	1.253009	1.253009	1.253009	0.250000	0.250000	0.250000	0.250000	6.473050	
136000	-69.919460	694	1	0	'0 0 0 0 	0.104932	0.104932	0.104932	0.104932	0.307553	0.299014	0.199486	0.193947	7.603919	
137000	-74.859895	827	1	0	'0 0 0 0 	3.615324	3.615324	3.615324	3.615324	0.250000	0.250000	0.250000	0.250000	4.774013	
138000	-70.076661	644	1	0	'0 0 0 0 	0.059151	0.059151	0.059151	0.059151	0.325317	0.368649	0.143462	0.162572	0.182305	
139000	-71.307960	945	1	0	'0 0 0 0 	0.226583	0.226583	0.226583	0.226583	0.256347	0.253008	0.246931	0.243714	10.386400	
140000	-74.857713	736	1	0	'0 0 0 0 	1.184900	1.184900	1.184900	1.184900	0.250000	0.250000	0.250000	0.250000	28.290499	
141000	-74.859896	524	1	0	'0 0 0 0 	16.972215	16.972215	16.972215	16.972215	0.250000	0.250000	0.250000	0.250000	53.824092	
142000	-74.859896	856	1	0	'0 0 0 0 	7.298116	7.298116	7.298116	7.298116	0.250000	0.250000	0.250000	0.250000	59.964242	
143000	-69.056383	186	1	0	'0 0 0 0 	0.112897	0.112897	0.112897	0.112897	0.310141	0.301322	0.197070	0.191467	61.272219	
144000	-74.859896	990	1	0	'0 0 0 0 	42.241074	42.241074	42.241074	42.241074	0.250000	0.250000	0.250000	0.250000	52.467378	
145000	-70.032544	960	1	0	'0 0 0 0 	0.083885	0.083885	0.083885	0.083885	0.303917	0.331624	0.174285	0.190174	64.769678	
146000	-74.859896	400	1	0	'0 0 0 0 	29.896700	29.896700	29.896700	29.896700	0.250000	0.250000	0.250000	0.250000	65.540042	
147000	-74.859897	441	1	0	'0 0 0 0 	16.429606	16.429606	16.429606	16.429606	0.250000	0.250000	0.250000	0.250000	63.448865	
148000	-70.162723	370	1	0	'0 0 0 0 	0.061775	0.061775	0.061775	0.061775	0.310967	0.397287	0.128095	0.163652	68.434576	
149000	-70.741319	231	2	0	'0 1 1 1 	13.455727	48.772683	48.772683	48.772683	0.250000	0.250000	0.250000	0.250000	65.489540	
150000	-69.600433	700	1	0	'0 0 0 0 	0.157264	0.157264	0.157264	0.157264	0.283046	0.285665	0.214652	0.216638	55.260085	
151000	-74.859896	57	1	0	'0 0 0 0 	49.009056	49.009056	49.009056	49.009056	0.250000	0.250000	0.250000	0.250000	47.770667	
152000	-74.859896	909	1	0	'0 0 0 0 	60.068418	60.068418	60.068418	60.068418	0.250000	0.250000	0.250000	0.250000	36.891816	
153000	-74.859896	951	1	0	'0 0 0 0 	5.995241	5.995241	5.995241	5.995241	0.250000	0.250000	0.250000	0.250000	44.763508	
154000	-70.157529	65	1	1	'Z 0 0 0 	0.000000	0.150793	0.150793	0.150793	0.000000	0.000000	0.509760	0.490240	50.083691	
155000	-70.113790	491	1	0	'0 0 0 0 	0.182714	0.182714	0.182714	0.182714	0.261430	0.258072	0.241802	0.238696	18.915153	
156000	-74.859896	312	1	0	'0 0 0 0 	8.487994	8.487994	8.487994	8.487994	0.250000	0.250000	0.250000	0.250000	16.684426	
157000	-68.216600	308	1	0	'0 0 0 0 	0.098006	0.098006	0.098006	0.098006	0.315172	0.309775	0.189146	0.185907	0.286255	
158000	-69.387346	326	1	0	'0 0 0 0 	0.085422	0.085422	0.085422	0.085422	0.294988	0.373920	0.146011	0.185080	6.955420	
159000	-74.859896	313	1	0	'0 0 0 0 	11.552592	11.552592	11.552592	11.552592	0.250000	0.250000	0.250000	0.250000	7.096525	
160000	-68.060371	9	2	0	'1 1 0 0 	0.187266	0.187266	3.150191	3.150191	0.259795	0.259795	0.240205	0.240205	5.268239	
161000	-68.777328	246	1	0	'0 0 0 0 	0.124391	0.124391	0.124391	0.124391	0.304867	0.320004	0.183021	0.192108	10.319174	
162000	-70.297536	637	1	0	'0 0 0 0 	0.247159	0.247159	0.247159	0.247159	0.257819	0.255060	0.244871	0.242251	2.268396	
163000	-74.364369	466	1	0	'0 0 0 0 	0.502084	0.502084	0.502084	0.502084	0.250066	0.250042	0.249958	0.249934	0.865193	
164000	-71.013125	259	2	0	'1 0 0 0 	4.275246	16.485634	16.485634	16.485634	0.250000	0.250000	0.250000	0.250000	9.521772	
165000	-69.977082	450	1	0	'0 0 0 0 	0.145713	0.145713	0.145713	0.145713	0.289897	0.276427	0.221996	0.211681	13.536902	
166000	-69.999789	692	1	0	'0 0 0 0 	0.095562	0.095562	0.095562	0.095562	0.311920	0.318800	0.182626	0.186654	19.129808	
167000	-74.859883	856	1	0	'0 0 0 0 	2.357984	2.357984	2.357984	2.357984	0.250000	0.250000	0.250000	0.250000	22.555879	
168000	-70.449166	815	2	0	'0 1 1 1 	15.163260	50.829409	50.829409	50.829409	0.250000	0.250000	0.250000	0.250000	20.468247	
169000	-69.702084	67	2	0	'1 0 0 0 	6.992498	18.233770	18.233770	18.233770	0.250000	0.250000	0.250000	0.250000	29.869737	
170000	-74.859896	622	1	0	'0 0 0 0 	8.420910	8.420910	8.420910	8.420910	0.250000	0.250000	0.250000	0.250000	25.626661	
171000	-69.334096	622	1	0	'0 0 0 0 	0.148848	0.148848	0.148848	0.148848	0.303785	0.297757	0.201225	0.197233	33.548480	
172000	-68.244948	227	1	0	'0 0 0 0 	0.103783	0.103783	0.103783	0.103783	0.302601	0.306865	0.193901	0.196634	35.219809	
173000	-70.288471	543	2	0	'1 0 0 0 	53.067455	100.000000	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	47.264144	
174000	-74.859896	164	1	0	'0 0 0 0 	19.052910	19.052910	19.052910	19.052910	0.250000	0.250000	0.250000	0.250000	48.105820	
175000	-68.682700	318	1	0	'0 0 0 0 	0.100122	0.100122	0.100122	0.100122	0.288068	0.293737	0.207060	0.211135	40.022974	
176000	-69.549788	525	1	0	'0 0 0 0 	0.158652	0.158652	0.158652	0.158652	0.288620	0.271577	0.226592	0.213212	47.987864	
177000	-74.859896	620	1	0	'0 0 0 0 	76.255434	76.255434	76.255434	76.255434	0.250000	0.250000	0.250000	0.250000	32.277828	
178000	-71.650096	785	2	0	'0 1 1 1 	10.305222	44.909508	44.909508	44.909508	0.250000	0.250000	0.250000	0.250000	45.848278	
179000	-69.396158	64	1	0	'0 0 0 0 	0.116514	0.116514	0.116514	0.116514	0.265805	0.332717	0.178298	0.223180	48.294740	
180000	-74.859896	255	1	0	'0 0 0 0 	15.669391	15.669391	15.669391	15.669391	0.250000	0.250000	0.250000	0.250000	50.250725	
181000	-74.859896	861	1	0	'0 0 0 0 	6.635747	6.635747	6.635747	6.635747	0.250000	0.250000	0.250000	0.250000	48.215094	
182000	-74.859890	481	1	0	'0 0 0 0 	2.218312	2.218312	2.218312	2.218312	0.250000	0.250000	0.250000	0.250000	35.933246	
183000	-74.859879	898	1	0	'0 0 0 0 	1.745688	1.745688	1.745688	1.745688	0.250000	0.250000	0.250000	0.250000	24.534720	
184000	-69.563302	300	1	0	'0 0 0 0 	0.109715	0.109715	0.109715	0.109715	0.295765	0.295500	0.204459	0.204276	13.467033	
185000	-69.596202	643	2	0	'0 1 1 1 	3.283713	8.771626	8.771626	8.771626	0.250000	0.250000	0.250000	0.250000	10.141629	
186000	-73.311301	842	1	0	'0 0 0 0 	0.275797	0.275797	0.275797	0.275797	0.250455	0.250248	0.249751	0.249545	21.868101	
187000	-69.345212	822	2	0	'1 1 0 0 	0.320493	0.320493	4.054591	4.054591	0.250058	0.250058	0.249942	0.249942	2.730073	
188000	-69.216793	681	1	0	'0 0 0 0 	0.088750	0.088750	0.088750	0.088750	0.330398	0.323637	0.174771	0.171194	0.928964	
189000	-70.161126	196	1	0	'0 0 0 0 	0.174123	0.174123	0.174123	0.174123	0.265985	0.267705	0.232404	0.233906	0.598688	
190000	-67.923257	550	2	0	'1 1 0 0 	0.059250	0.059250	0.589290	0.589290	0.349121	0.349121	0.150879	0.150879	4.469465	
